Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
00117,000058500,026.00,21.17,100.00,0
00118,000059000,026.00,21.17,100.00,0
00119,000059500,026.00,21.17,100.00,0
00120,000060000,026.25,21.18,100.00,0
00121,000060500,026.50,21.17,100.00,0
00122,000061000,026.75,21.17,100.00,0
00123,000061500,026.75,21.17,100.00,0
00124,000062000,027.50,21.18,100.00,0
00125,000062500,027.75,21.17,100.00,0
00126,000063000,028.25,21.17,100.00,0
00127,000063500,028.25,21.17,100.00,0
00128,000064000,028.50,21.17,100.00,0
00129,000064500,028.75,21.17,100.00,0
00130,000065000,029.00,21.16,100.00,0
00131,000065500,029.00,21.16,100.00,0
00132,000066000,029.25,21.17,100.00,0
00133,000066500,029.25,21.17,100.00,0
00134,000067000,030.25,21.17,100.00,0
00135,000067500,030.25,21.17,100.00,0
00136,000068000,030.50,21.16,100.00,0
00137,000068500,030.50,21.17,100.00,0
00138,000069000,030.50,21.17,100.00,0
00139,000069500,031.00,21.17,100.00,0
00140,000070000,031.25,21.15,100.00,0
00141,000070500,031.75,21.17,100.00,0
00142,000071000,031.75,21.17,100.00,0
00143,000071500,032.00,21.16,100.00,0
00144,000072000,032.50,21.16,100.00,0
00145,000072500,032.75,21.16,100.00,0
00146,000073000,032.75,21.16,100.00,0
00147,000073500,033.25,21.17,100.00,0
00148,000074000,033.75,21.17,100.00,0
00149,000074500,034.00,21.17,100.00,0
00150,000075000,034.00,21.17,100.00,0
00151,000075500,034.50,21.17,100.00,0
00152,000076000,035.25,21.17,100.00,0
00153,000076500,035.00,21.16,100.00,0
00154,000077000,035.00,21.16,100.00,0
00155,000077500,036.00,21.16,100.00,0
00156,000078000,036.25,21.17,100.00,0
00157,000078500,037.00,21.17,100.00,0
00158,000079000,037.00,21.17,100.00,0
00159,000079500,037.50,21.16,100.00,0
00160,000080000,038.50,21.17,100.00,0
00161,000080500,038.75,21.17,100.00,0
00162,000081000,038.75,21.17,100.00,0
00163,000081500,038.50,21.17,100.00,0
00164,000082000,039.50,21.17,100.00,0
00165,000082500,040.25,21.17,100.00,0
00166,000083000,040.25,21.17,100.00,0
00167,000083500,041.00,21.17,100.00,0
00168,000084000,041.50,21.17,100.00,0
00169,000084500,041.50,21.17,100.00,0
00170,000085000,041.50,21.16,100.00,0
00171,000085500,042.75,21.17,100.00,0
00172,000086000,043.00,21.17,100.00,0
00173,000086500,043.00,21.17,100.00,0
00174,000087000,043.75,21.17,100.00,0
00175,000087500,044.25,21.17,100.00,0
00176,000088000,045.00,21.17,100.00,0
00177,000088500,045.00,21.17,100.00,0
00178,000089000,045.75,21.17,100.00,0
00179,000089500,046.00,21.17,100.00,0
00180,000090000,046.50,21.17,100.00,0
00181,000090500,046.50,21.17,100.00,0
00182,000091000,047.50,21.17,100.00,0
00183,000091500,048.00,21.17,100.00,0
00184,000092000,048.75,21.17,100.00,0
00185,000092500,048.75,21.17,100.00,0
00186,000093000,049.50,21.17,100.00,0
00187,000093500,049.75,21.17,100.00,0
00188,000094000,050.75,21.18,100.00,0
00189,000094500,050.75,21.18,100.00,0
00190,000095000,051.50,21.17,100.00,0
00191,000095500,052.50,25.93,100.00,0
00192,000096000,052.50,25.93,100.00,0
00193,000096500,052.50,25.93,100.00,0
00194,000097000,053.50,25.93,100.00,0
00195,000097500,054.50,25.93,100.00,0
00196,000098000,055.50,25.93,100.00,0
00197,000098500,055.50,25.93,100.00,0
00198,000099000,055.75,21.18,100.00,0
00199,000099500,056.75,21.17,100.00,0
00200,000100000,057.75,21.19,100.00,0
00201,000100500,057.75,21.19,100.00,0
00202,000101000,058.50,21.18,100.00,0
00203,000101500,059.00,21.18,100.00,0
00204,000102000,059.00,21.18,100.00,0
00205,000102500,060.00,21.17,100.00,0
00206,000103000,060.75,21.18,100.00,0
00207,000103500,061.25,21.18,100.00,0
00208,000104000,061.25,21.18,100.00,0
00209,000104500,062.50,21.18,100.00,0
00210,000105000,062.50,21.18,100.00,0
00211,000105500,064.00,21.18,100.00,0
00212,000106000,064.00,21.18,100.00,0
00213,000106500,065.00,21.18,100.00,0
00214,000107000,065.50,21.18,100.00,0
00215,000107500,066.25,21.18,100.00,0
00216,000108000,066.25,21.18,100.00,0
00217,000108500,067.25,21.18,100.00,0
00218,000109000,068.50,21.18,100.00,0
00219,000109500,069.00,21.17,100.00,0
00220,000110000,069.00,21.17,100.00,0
00221,000110500,070.00,21.18,100.00,0
00222,000111000,071.00,21.19,100.00,0
00223,000111500,071.50,21.18,100.00,0
00224,000112000,071.50,21.18,100.00,0
00225,000112500,072.50,21.18,100.00,0
00226,000113000,074.00,21.18,100.00,0
00227,000113500,075.00,21.19,100.00,0
00228,000114000,075.00,21.19,100.00,0
00229,000114500,075.50,21.19,100.00,0
00230,000115000,076.25,21.19,100.00,0
00231,000115500,077.25,21.20,100.00,0
00232,000116000,077.25,21.20,100.00,0
00233,000116500,078.25,21.20,100.00,0
00234,000117000,079.50,21.20,100.00,0
00235,000117500,079.50,21.20,100.00,0
00236,000118000,080.25,21.20,100.00,0
00237,000118500,080.75,21.20,100.00,0
00238,000119000,082.25,21.19,100.00,0
00239,000119500,082.25,21.19,100.00,0
00240,000120000,083.00,21.19,100.00,0
00241,000120500,084.00,21.19,100.00,0
00242,000121000,085.00,21.19,100.00,0
00243,000121500,085.00,21.19,100.00,0
00244,000122000,086.00,21.19,100.00,0
00245,000122500,087.00,21.20,100.00,0
00246,000123000,087.50,21.19,100.00,0
00247,000123500,087.50,21.19,100.00,0
00248,000124000,088.75,21.20,100.00,0
00249,000124500,090.00,21.21,100.00,0
00250,000125000,091.00,21.20,100.00,0
00251,000125500,091.00,21.20,100.00,0
00252,000126000,092.00,21.21,100.00,0
00253,000126500,093.25,21.20,100.00,0
00254,000127000,094.00,21.20,100.00,0
00255,000127500,094.00,21.20,100.00,0
00256,000128000,095.25,21.21,100.00,0
00257,000128500,096.25,21.20,100.00,0
00258,000129000,097.00,21.21,100.00,0
00259,000129500,097.00,21.21,100.00,0
00260,000130000,098.25,21.21,100.00,0
00261,000130500,099.25,21.22,100.00,0
00262,000131000,099.75,21.23,100.00,0
00263,000131500,099.75,21.23,100.00,0
00264,000132000,101.50,21.23,000.00,0
00265,000132500,102.00,21.24,000.00,0
00266,000133000,102.00,21.24,000.00,0
00267,000133500,103.25,21.23,000.00,0
00268,000134000,104.25,21.23,000.00,0
00269,000134500,105.50,21.24,000.00,0
00270,000135000,105.50,21.24,000.00,0
00271,000135500,106.50,21.23,000.00,0
00272,000136000,107.25,21.24,000.00,0
00273,000136500,108.50,21.24,000.00,0
00274,000137000,108.50,21.24,000.00,0
00275,000137500,109.00,21.24,000.00,0
00276,000138000,110.25,21.24,000.00,0
00277,000138500,111.25,21.24,000.00,0
00278,000139000,111.25,21.24,000.00,0
00279,000139500,111.75,21.25,000.00,0
00280,000140000,113.00,21.25,000.00,0
00281,000140500,113.75,21.25,000.00,0
00282,000141000,113.75,21.25,000.00,0
00283,000141500,114.25,21.24,000.00,0
00284,000142000,115.25,21.24,000.00,0
00285,000142500,116.00,21.24,000.00,0
00286,000143000,116.00,21.24,000.00,0
00287,000143500,116.50,21.26,000.00,0
00288,000144000,117.50,21.25,000.00,0
00289,000144500,118.25,21.26,000.00,0
00290,000145000,118.25,21.26,000.00,0
00291,000145500,118.75,21.25,000.00,0
00292,000146000,119.50,21.26,000.00,0
00293,000146500,119.50,21.25,000.00,0
00294,000147000,119.50,21.25,000.00,0
00295,000147500,120.00,21.25,000.00,0
00296,000148000,121.00,21.25,000.00,0
00297,000148500,121.50,21.26,000.00,0
00298,000149000,121.50,21.26,000.00,0
00299,000149500,122.00,21.25,000.00,0
00300,000150000,122.25,21.25,000.00,0
00301,000150500,122.25,21.25,000.00,0
00302,000151000,122.75,21.25,000.00,0
00303,000151500,122.50,21.24,000.00,0
00304,000152000,123.25,21.25,000.00,0
00305,000152500,123.25,21.25,000.00,0
00306,000153000,124.00,21.25,000.00,0
00307,000153500,124.50,21.25,000.00,0
00308,000154000,124.25,21.25,000.00,0
00309,000154500,124.25,21.25,000.00,0
00310,000155000,124.75,21.25,000.00,0
00311,000155500,124.75,21.25,000.00,0
00312,000156000,125.25,21.26,000.00,0
00313,000156500,125.25,21.26,000.00,0
00314,000157000,125.25,21.25,000.00,0
00315,000157500,126.00,21.26,000.00,0
00316,000158000,126.00,21.25,000.00,0
00317,000158500,126.00,21.25,000.00,0
00318,000159000,126.00,21.24,000.00,0
00319,000159500,126.50,21.25,000.00,0
00320,000160000,126.50,21.24,000.00,0
00321,000160500,126.50,21.24,000.00,0
00322,000161000,127.00,21.25,000.00,0
00323,000161500,127.25,21.25,000.00,0
00324,000162000,127.00,21.25,000.00,0
00325,000162500,127.00,21.25,000.00,0
00326,000163000,128.00,21.25,000.00,0
00327,000163500,127.75,21.25,000.00,0
00328,000164000,127.75,21.25,000.00,0
00329,000164500,127.75,21.25,000.00,0
00330,000165000,128.50,21.25,000.00,0
00331,000165500,128.25,21.25,000.00,0
00332,000166000,128.25,21.25,000.00,0
00333,000166500,129.00,21.26,000.00,0
00334,000167000,129.00,21.26,000.00,0
00335,000167500,128.75,21.26,000.00,0
00336,000168000,128.75,21.26,000.00,0
00337,000168500,128.75,21.25,000.00,0
00338,000169000,129.25,21.25,000.00,0
00339,000169500,129.25,21.24,000.00,0
00340,000170000,129.25,21.24,000.00,0
00341,000170500,129.75,21.25,000.00,0
00342,000171000,129.50,21.25,000.00,0
00343,000171500,129.50,21.25,000.00,0
00344,000172000,129.50,21.25,000.00,0
00345,000172500,129.75,21.25,000.00,0
00346,000173000,129.75,21.25,000.00,0
00347,000173500,130.25,21.24,000.00,0
00348,000174000,130.25,21.24,000.00,0
00349,000174500,130.50,21.24,000.00,0
00350,000175000,130.25,21.25,000.00,0
00351,000175500,131.00,21.24,000.00,0
00352,000176000,131.00,21.24,000.00,0
00353,000176500,130.50,21.25,000.00,0
00354,000177000,131.00,21.25,000.00,0
00355,000177500,131.00,21.25,000.00,0
00356,000178000,131.00,21.25,000.00,0
00357,000178500,131.25,21.25,000.00,0
00358,000179000,131.50,21.24,000.00,0
00359,000179500,131.50,21.25,000.00,0
00360,000180000,131.50,21.25,000.00,0
00361,000180500,131.25,21.26,000.00,0
00362,000181000,131.25,21.24,000.00,0
00363,000181500,131.25,21.24,000.00,0
00364,000182000,131.50,21.24,000.00,0
00365,000182500,131.50,21.24,000.00,0
00366,000183000,131.00,21.24,000.00,0
00367,000183500,131.00,21.24,000.00,0
00368,000184000,131.50,21.24,000.00,0
00369,000184500,131.50,21.25,000.00,0
00370,000185000,131.25,21.24,000.00,0
00371,000185500,131.25,21.24,000.00,0
00372,000186000,132.00,21.25,000.00,0
00373,000186500,132.25,21.25,000.00,0
00374,000187000,132.00,21.24,000.00,0
00375,000187500,132.00,21.24,000.00,0
00376,000188000,132.25,21.24,000.00,0
00377,000188500,132.25,21.24,000.00,0
00378,000189000,132.25,21.24,000.00,0
00379,000189500,132.25,21.24,000.00,0
00380,000190000,132.00,21.24,000.00,0
00381,000190500,132.25,21.24,000.00,0
00382,000191000,132.50,21.24,000.00,0
00383,000191500,132.50,21.24,000.00,0
00384,000192000,132.50,21.24,000.00,0
00385,000192500,132.75,21.25,000.00,0
00386,000193000,132.50,21.24,000.00,0
00387,000193500,132.50,21.24,000.00,0
00388,000194000,133.00,21.24,000.00,0
00389,000194500,133.25,21.23,000.00,0
00390,000195000,132.75,21.23,000.00,0
00391,000195500,132.75,21.23,000.00,0
00392,000196000,132.75,21.24,000.00,0
00393,000196500,133.25,21.24,000.00,0
00394,000197000,133.00,21.23,000.00,0
00395,000197500,133.00,21.23,000.00,0
00396,000198000,133.00,21.24,000.00,0
00397,000198500,133.50,21.24,000.00,0
00398,000199000,133.50,21.24,000.00,0
00399,000199500,132.50,21.23,000.00,0
00400,000200000,132.75,21.23,000.00,0
00401,000200500,133.25,21.24,000.00,0
00402,000201000,133.25,21.24,000.00,0
00403,000201500,133.00,21.23,000.00,0
00404,000202000,133.00,21.23,000.00,0
00405,000202500,133.25,21.24,000.00,0
00406,000203000,133.25,21.24,000.00,0
00407,000203500,133.00,21.24,000.00,0
00408,000204000,133.00,21.24,000.00,0
00409,000204500,133.00,21.24,000.00,0
00410,000205000,133.00,21.24,000.00,0
00411,000205500,133.00,21.23,000.00,0
00412,000206000,132.50,21.24,000.00,0
00413,000206500,133.00,21.23,000.00,0
00414,000207000,133.00,21.23,000.00,0
00415,000207500,132.75,21.23,000.00,0
00416,000208000,132.50,21.23,000.00,0
00417,000208500,132.75,21.24,000.00,0
00418,000209000,132.75,21.24,000.00,0
00419,000209500,132.75,21.24,000.00,0
00420,000210000,132.50,21.24,000.00,0
00421,000210500,133.25,21.23,000.00,0
00422,000211000,133.25,21.23,000.00,0
00423,000211500,133.25,21.23,000.00,0
00424,000212000,132.75,21.23,000.00,0
00425,000212500,132.75,21.23,000.00,0
00426,000213000,132.75,21.23,000.00,0
00427,000213500,132.75,21.23,000.00,0
00428,000214000,132.50,21.23,000.00,0
00429,000214500,132.50,21.23,000.00,0
00430,000215000,132.00,21.23,000.00,0
00431,000215500,132.50,21.23,000.00,0
00432,000216000,132.50,21.23,000.00,0
00433,000216500,132.50,21.23,000.00,0
00434,000217000,132.25,21.23,000.00,0
00435,000217500,132.00,21.23,000.00,0
00436,000218000,132.25,21.23,000.00,0
00437,000218500,132.25,21.23,000.00,0
00438,000219000,132.50,21.23,000.00,0
00439,000219500,132.25,21.22,000.00,0
00440,000220000,132.25,21.22,000.00,0
00441,000220500,132.25,21.22,000.00,0
00442,000221000,132.00,21.23,000.00,0
00443,000221500,132.00,21.23,000.00,0
00444,000222000,132.50,21.23,000.00,0
00445,000222500,132.50,21.23,000.00,0
00446,000223000,132.75,21.22,000.00,0
00447,000223500,132.50,21.23,000.00,0
00448,000224000,132.00,21.22,000.00,0
00449,000224500,132.00,21.22,000.00,0
00450,000225000,132.25,21.23,000.00,0
00451,000225500,131.75,21.22,000.00,0
00452,000226000,132.25,21.23,000.00,0
00453,000226500,132.25,21.23,000.00,0
00454,000227000,132.00,21.22,000.00,0
00455,000227500,132.25,21.22,000.00,0
00456,000228000,132.50,21.22,000.00,0
00457,000228500,132.50,21.22,000.00,0
00458,000229000,131.75,21.22,000.00,0
00459,000229500,132.00,21.23,000.00,0
00460,000230000,132.00,21.23,000.00,0
00461,000230500,131.75,21.22,000.00,0
00462,000231000,132.25,21.22,000.00,0
00463,000231500,132.00,21.22,000.00,0
00464,000232000,132.00,21.22,000.00,0
00465,000232500,132.00,21.22,000.00,0
00466,000233000,131.75,21.22,000.00,0
00467,000233500,131.50,21.23,000.00,0
00468,000234000,131.50,21.23,000.00,0
00469,000234500,132.00,21.22,000.00,0
00470,000235000,131.50,21.22,000.00,0
00471,000235500,131.25,21.22,000.00,0
00472,000236000,131.25,21.22,000.00,0
00473,000236500,131.50,21.22,000.00,0
00474,000237000,130.75,21.22,000.00,0
00475,000237500,131.00,21.21,000.00,0
00476,000238000,131.00,21.21,000.00,0
00477,000238500,131.00,21.22,000.00,0
00478,000239000,131.00,21.21,000.00,0
00479,000239500,131.00,21.22,000.00,0
00480,000240000,131.00,21.22,000.00,0
00481,000240500,131.00,21.21,000.00,0
00482,000241000,131.00,21.22,000.00,0
00483,000241500,130.75,21.21,000.00,0
00484,000242000,130.75,21.21,000.00,0
00485,000242500,130.50,21.21,000.00,0
00486,000243000,130.75,21.21,000.00,0
00487,000243500,130.50,21.21,000.00,0
00488,000244000,130.50,21.21,000.00,0
00489,000244500,130.75,21.21,000.00,0
00490,000245000,130.50,21.21,000.00,0
00491,000245500,130.50,21.21,000.00,0
00492,000246000,130.50,21.21,000.00,0
00493,000246500,130.00,21.20,000.00,0
00494,000247000,130.25,21.21,000.00,0
00495,000247500,130.25,21.21,000.00,0
00496,000248000,130.00,21.20,000.00,0
00497,000248500,130.25,21.21,000.00,0
00498,000249000,129.50,21.21,000.00,0
00499,000249500,129.50,21.21,000.00,0
00500,000250000,129.50,21.21,000.00,0
00501,000250500,129.25,21.22,000.00,0
00502,000251000,128.75,21.20,000.00,0
00503,000251500,128.75,21.20,000.00,0
00504,000252000,128.75,21.21,000.00,0
00505,000252500,128.75,21.20,000.00,0
00506,000253000,128.75,21.21,000.00,0
00507,000253500,128.75,21.21,000.00,0
00508,000254000,129.00,21.21,000.00,0
00509,000254500,129.00,21.21,000.00,0
00510,000255000,128.50,21.21,000.00,0
00511,000255500,128.50,21.21,000.00,0
00512,000256000,128.75,21.20,000.00,0
00513,000256500,128.75,21.20,000.00,0
00514,000257000,128.25,21.20,000.00,0
00515,000257500,128.25,21.20,000.00,0
00516,000258000,128.25,21.20,000.00,0
00517,000258500,128.25,21.21,000.00,0
00518,000259000,128.25,21.20,000.00,0
00519,000259500,128.25,21.20,000.00,0
00520,000260000,128.00,21.20,000.00,0
00521,000260500,128.00,21.21,000.00,0
00522,000261000,128.00,21.20,000.00,0
00523,000261500,128.00,21.20,000.00,0
00524,000262000,127.50,21.20,000.00,0
00525,000262500,127.50,21.20,000.00,0
00526,000263000,127.50,21.20,000.00,0
00527,000263500,127.25,21.20,000.00,0
00528,000264000,126.75,21.21,000.00,0
00529,000264500,126.75,21.20,000.00,0
00530,000265000,126.75,21.20,000.00,0
00531,000265500,127.50,21.20,000.00,0
00532,000266000,127.00,21.19,000.00,0
00533,000266500,127.00,21.20,000.00,0
00534,000267000,127.00,21.20,000.00,0
00535,000267500,126.50,21.21,000.00,0
00536,000268000,126.75,21.20,000.00,0
00537,000268500,126.50,21.20,000.00,0
00538,000269000,126.50,21.20,000.00,0
00539,000269500,126.50,21.19,000.00,0
00540,000270000,126.75,21.20,000.00,0
00541,000270500,126.75,21.20,000.00,0
00542,000271000,126.75,21.20,000.00,0
00543,000271500,126.50,21.20,000.00,0
00544,000272000,126.00,21.20,000.00,0
00545,000272500,126.00,21.20,000.00,0
00546,000273000,126.00,21.20,000.00,0
00547,000273500,126.25,21.20,000.00,0
00548,000274000,125.25,21.20,000.00,0
00549,000274500,125.75,21.19,000.00,0
00550,000275000,125.75,21.19,000.00,0
00551,000275500,125.75,21.20,000.00,0
00552,000276000,125.50,21.19,000.00,0
00553,000276500,125.00,21.19,000.00,0
00554,000277000,125.00,21.19,000.00,0
00555,000277500,125.25,21.20,000.00,0
00556,000278000,125.25,21.20,000.00,0
00557,000278500,125.25,21.20,000.00,0
00558,000279000,125.00,21.20,000.00,0
00559,000279500,124.75,21.20,000.00,0
00560,000280000,125.00,21.20,000.00,0
00561,000280500,125.00,21.20,000.00,0
00562,000281000,124.25,21.20,000.00,0
00563,000281500,124.00,21.19,000.00,0
00564,000282000,124.50,21.19,000.00,0
00565,000282500,124.50,21.19,000.00,0
00566,000283000,124.00,21.20,000.00,0
00567,000283500,124.25,21.20,000.00,0
00568,000284000,124.00,21.19,000.00,0
00569,000284500,124.00,21.19,000.00,0
00570,000285000,123.75,21.19,000.00,0
00571,000285500,124.00,21.20,000.00,0
00572,000286000,123.50,21.19,000.00,0
00573,000286500,123.50,21.19,000.00,0
00574,000287000,123.50,21.19,000.00,0
00575,000287500,123.75,21.19,000.00,0
00576,000288000,123.25,21.19,000.00,0
00577,000288500,123.25,21.19,000.00,0
00578,000289000,123.50,21.20,000.00,0
00579,000289500,122.75,21.20,000.00,0
00580,000290000,122.75,21.19,000.00,0
00581,000290500,122.75,21.19,000.00,0
00582,000291000,122.50,21.19,000.00,0
00583,000291500,122.00,21.20,000.00,0
00584,000292000,122.75,21.19,000.00,0
00585,000292500,122.75,21.19,000.00,0
00586,000293000,122.50,21.19,000.00,0
00587,000293500,122.00,21.19,000.00,0
00588,000294000,121.75,21.19,000.00,0
00589,000294500,121.75,21.19,000.00,0
00590,000295000,121.50,21.19,000.00,0
00591,000295500,121.75,21.19,000.00,0
00592,000296000,121.75,21.19,000.00,0
00593,000296500,121.25,21.19,000.00,0
00594,000297000,121.50,21.19,000.00,0
00595,000297500,120.75,21.19,000.00,0
00596,000298000,120.75,21.19,000.00,0
00597,000298500,120.75,21.19,000.00,0
00598,000299000,121.00,21.19,000.00,0
00599,000299500,121.00,21.19,000.00,0
00600,000300000,121.00,21.19,000.00,0
00601,000300500,121.00,21.19,000.00,0
00602,000301000,120.75,21.20,000.00,0
00603,000301500,121.00,21.19,000.00,0
00604,000302000,121.00,21.19,000.00,0
00605,000302500,120.75,21.19,000.00,0
00606,000303000,120.00,21.19,000.00,0
00607,000303500,120.25,21.19,000.00,0
00608,000304000,120.25,21.19,000.00,0
00609,000304500,120.00,21.20,000.00,0
00610,000305000,119.75,21.19,000.00,0
00611,000305500,119.50,21.19,000.00,0
00612,000306000,119.50,21.19,000.00,0
00613,000306500,119.00,21.20,000.00,0
00614,000307000,118.50,21.19,000.00,0
00615,000307500,119.00,21.20,000.00,0
00616,000308000,119.00,21.20,000.00,0
00617,000308500,119.50,21.19,000.00,0
00618,000309000,118.75,21.19,000.00,0
00619,000309500,118.25,21.20,000.00,0
00620,000310000,118.25,21.20,000.00,0
00621,000310500,118.75,21.20,000.00,0
00622,000311000,118.00,21.18,000.00,0
00623,000311500,118.00,21.18,000.00,0
00624,000312000,118.25,21.18,000.00,0
00625,000312500,118.50,21.20,000.00,0
00626,000313000,117.75,21.19,000.00,0
00627,000313500,117.75,21.19,000.00,0
00628,000314000,118.25,21.19,000.00,0
00629,000314500,118.25,21.18,000.00,0
00630,000315000,117.50,21.18,000.00,0
00631,000315500,117.50,21.18,000.00,0
00632,000316000,118.00,21.19,000.00,0
00633,000316500,117.25,21.19,000.00,0
00634,000317000,117.50,21.19,000.00,0
00635,000317500,117.50,21.19,000.00,0
00636,000318000,117.50,21.19,000.00,0
00637,000318500,117.50,21.19,000.00,0
00638,000319000,117.50,21.19,000.00,0
00639,000319500,117.50,21.19,000.00,0
00640,000320000,117.00,21.18,000.00,0
00641,000320500,117.00,21.18,000.00,0
00642,000321000,117.25,21.19,000.00,0
00643,000321500,117.25,21.19,000.00,0
00644,000322000,116.75,21.19,000.00,0
00645,000322500,117.00,21.19,000.00,0
00646,000323000,117.00,21.19,000.00,0
00647,000323500,117.00,21.19,000.00,0
00648,000324000,116.75,21.19,000.00,0
00649,000324500,116.75,21.19,000.00,0
00650,000325000,116.25,21.19,000.00,0
00651,000325500,116.25,21.19,000.00,0
00652,000326000,116.25,21.19,000.00,0
00653,000326500,116.25,21.19,000.00,0
00654,000327000,116.25,21.19,000.00,0
00655,000327500,115.25,21.19,000.00,0
00656,000328000,116.00,21.19,000.00,0
00657,000328500,115.25,21.19,000.00,0
00658,000329000,115.25,21.19,000.00,0
00659,000329500,116.00,21.19,000.00,0
