Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
00088,000044000,027.50,21.34,100.00,0
00089,000044500,027.50,21.34,100.00,0
00090,000045000,028.00,21.34,100.00,0
00091,000045500,027.75,21.35,100.00,0
00092,000046000,027.75,21.35,100.00,0
00093,000046500,028.25,21.36,100.00,0
00094,000047000,028.25,21.35,100.00,0
00095,000047500,028.75,21.33,100.00,0
00096,000048000,028.75,21.33,100.00,0
00097,000048500,029.00,21.35,100.00,0
00098,000049000,029.50,21.36,100.00,0
00099,000049500,029.75,21.35,100.00,0
00100,000050000,029.75,21.35,100.00,0
00101,000050500,029.75,21.35,100.00,0
00102,000051000,030.25,21.35,100.00,0
00103,000051500,030.50,21.34,100.00,0
00104,000052000,030.50,21.34,100.00,0
00105,000052500,030.25,21.35,100.00,0
00106,000053000,031.00,21.34,100.00,0
00107,000053500,031.25,21.35,100.00,0
00108,000054000,031.25,21.35,100.00,0
00109,000054500,031.50,21.36,100.00,0
00110,000055000,031.75,21.34,100.00,0
00111,000055500,031.75,21.34,100.00,0
00112,000056000,032.25,21.35,100.00,0
00113,000056500,032.50,21.35,100.00,0
00114,000057000,032.75,21.34,100.00,0
00115,000057500,032.75,21.34,100.00,0
00116,000058000,033.00,21.35,100.00,0
00117,000058500,033.75,21.34,100.00,0
00118,000059000,034.25,21.34,100.00,0
00119,000059500,034.25,21.34,100.00,0
00120,000060000,034.25,21.33,100.00,0
00121,000060500,034.50,21.35,100.00,0
00122,000061000,035.00,21.33,100.00,0
00123,000061500,035.00,21.33,100.00,0
00124,000062000,035.75,21.33,100.00,0
00125,000062500,036.25,21.34,100.00,0
00126,000063000,036.75,21.34,100.00,0
00127,000063500,036.75,21.34,100.00,0
00128,000064000,037.00,21.33,100.00,0
00129,000064500,037.50,21.33,100.00,0
00130,000065000,038.00,21.34,100.00,0
00131,000065500,038.00,21.34,100.00,0
00132,000066000,038.25,21.33,100.00,0
00133,000066500,039.25,21.34,100.00,0
00134,000067000,039.25,21.35,100.00,0
00135,000067500,039.25,21.35,100.00,0
00136,000068000,039.50,21.33,100.00,0
00137,000068500,040.75,21.34,100.00,0
00138,000069000,041.00,21.35,100.00,0
00139,000069500,041.00,21.35,100.00,0
00140,000070000,041.75,21.35,100.00,0
00141,000070500,041.50,21.33,100.00,0
00142,000071000,042.50,21.33,100.00,0
00143,000071500,042.50,21.33,100.00,0
00144,000072000,043.25,21.33,100.00,0
00145,000072500,044.00,21.33,100.00,0
00146,000073000,044.00,21.33,100.00,0
00147,000073500,044.50,21.33,100.00,0
00148,000074000,045.25,21.33,100.00,0
00149,000074500,045.50,21.35,100.00,0
00150,000075000,045.50,21.35,100.00,0
00151,000075500,045.75,21.34,100.00,0
00152,000076000,047.25,21.34,100.00,0
00153,000076500,048.00,21.34,100.00,0
00154,000077000,048.00,21.34,100.00,0
00155,000077500,048.75,21.33,100.00,0
00156,000078000,049.00,21.33,100.00,0
00157,000078500,049.50,21.33,100.00,0
00158,000079000,049.50,21.33,100.00,0
00159,000079500,050.50,21.33,100.00,0
00160,000080000,050.75,21.34,100.00,0
00161,000080500,051.75,21.34,100.00,0
00162,000081000,051.75,21.34,100.00,0
00163,000081500,052.50,21.33,100.00,0
00164,000082000,053.00,21.33,100.00,0
00165,000082500,053.50,21.33,100.00,0
00166,000083000,053.50,21.33,100.00,0
00167,000083500,053.75,21.33,100.00,0
00168,000084000,055.00,21.33,100.00,0
00169,000084500,055.25,21.34,100.00,0
00170,000085000,055.25,21.34,100.00,0
00171,000085500,056.50,21.33,100.00,0
00172,000086000,057.25,21.33,100.00,0
00173,000086500,058.00,21.33,100.00,0
00174,000087000,058.00,21.33,100.00,0
00175,000087500,058.75,21.35,100.00,0
00176,000088000,059.50,21.33,100.00,0
00177,000088500,059.50,21.33,100.00,0
00178,000089000,059.75,21.34,100.00,0
00179,000089500,061.25,21.33,100.00,0
00180,000090000,062.00,21.35,100.00,0
00181,000090500,062.00,21.35,100.00,0
00182,000091000,063.00,21.33,100.00,0
00183,000091500,063.75,21.34,100.00,0
00184,000092000,064.25,21.33,100.00,0
00185,000092500,064.25,21.33,100.00,0
00186,000093000,065.75,21.33,100.00,0
00187,000093500,066.50,21.34,100.00,0
00188,000094000,067.25,21.34,100.00,0
00189,000094500,067.25,21.34,100.00,0
00190,000095000,068.25,21.34,100.00,0
00191,000095500,069.00,21.35,100.00,0
00192,000096000,070.00,21.35,100.00,0
00193,000096500,070.00,21.35,100.00,0
00194,000097000,070.25,21.34,100.00,0
00195,000097500,071.50,21.34,100.00,0
00196,000098000,072.75,21.33,100.00,0
00197,000098500,072.75,21.33,100.00,0
00198,000099000,073.50,21.34,100.00,0
00199,000099500,074.25,21.33,100.00,0
00200,000100000,075.25,21.33,100.00,0
00201,000100500,075.25,21.33,100.00,0
00202,000101000,075.50,21.33,100.00,0
00203,000101500,077.25,21.33,100.00,0
00204,000102000,078.00,21.34,100.00,0
00205,000102500,078.00,21.34,100.00,0
00206,000103000,078.50,21.33,100.00,0
00207,000103500,079.75,21.33,100.00,0
00208,000104000,079.75,21.33,100.00,0
00209,000104500,080.75,21.33,100.00,0
00210,000105000,082.00,21.33,100.00,0
00211,000105500,082.50,21.33,100.00,0
00212,000106000,082.50,21.33,100.00,0
00213,000106500,083.75,21.33,100.00,0
00214,000107000,084.75,21.33,100.00,0
00215,000107500,085.75,21.34,100.00,0
00216,000108000,085.75,21.34,100.00,0
00217,000108500,086.75,21.33,100.00,0
00218,000109000,087.50,21.33,100.00,0
00219,000109500,088.00,21.33,100.00,0
00220,000110000,088.00,21.33,100.00,0
00221,000110500,088.75,21.33,100.00,0
00222,000111000,090.00,21.33,100.00,0
00223,000111500,091.50,21.34,100.00,0
00224,000112000,091.50,21.34,100.00,0
00225,000112500,092.00,21.34,100.00,0
00226,000113000,093.75,21.35,100.00,0
00227,000113500,094.00,21.34,100.00,0
00228,000114000,094.00,21.34,100.00,0
00229,000114500,095.00,21.34,100.00,0
00230,000115000,096.50,21.34,100.00,0
00231,000115500,097.50,21.33,100.00,0
00232,000116000,097.50,21.33,100.00,0
00233,000116500,098.50,21.33,100.00,0
00234,000117000,099.25,21.33,100.00,0
00235,000117500,100.75,21.33,100.00,0
00236,000118000,100.75,21.33,100.00,0
00237,000118500,101.75,21.33,100.00,0
00238,000119000,103.00,21.35,100.00,0
00239,000119500,103.75,21.33,100.00,0
00240,000120000,103.75,21.33,100.00,0
00241,000120500,105.25,21.35,100.00,0
00242,000121000,106.00,21.35,100.00,0
00243,000121500,106.00,21.35,100.00,0
00244,000122000,107.00,21.33,100.00,0
00245,000122500,108.50,21.33,100.00,0
00246,000123000,109.75,21.34,100.00,0
00247,000123500,109.75,21.34,100.00,0
00248,000124000,111.00,21.33,100.00,0
00249,000124500,111.50,21.35,100.00,0
00250,000125000,113.25,21.33,100.00,0
00251,000125500,113.25,21.33,100.00,0
00252,000126000,113.75,21.33,100.00,0
00253,000126500,115.50,21.34,100.00,0
00254,000127000,116.25,21.33,100.00,0
00255,000127500,116.25,21.33,100.00,0
00256,000128000,117.50,21.34,100.00,0
00257,000128500,118.50,21.35,100.00,0
00258,000129000,119.75,21.35,100.00,0
00259,000129500,119.75,21.35,100.00,0
00260,000130000,120.75,21.35,100.00,0
00261,000130500,122.00,21.35,100.00,0
00262,000131000,123.00,21.34,100.00,0
00263,000131500,123.00,21.34,100.00,0
00264,000132000,124.50,21.33,100.00,0
00265,000132500,124.75,21.33,100.00,0
