Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00692,000346000,020.50,20.38,100.00,0,131.83
00693,000346500,020.50,20.38,100.00,0,132.12
00694,000347000,020.50,20.38,100.00,0,132.42
00695,000347500,020.50,20.38,100.00,0,132.71
00696,000348000,020.50,20.38,100.00,0,133.00
00697,000348500,020.75,20.39,100.00,0,133.29
00698,000349000,020.75,20.39,100.00,0,133.58
00699,000349500,020.75,20.39,100.00,0,133.88
00700,000350000,021.00,20.38,100.00,0,134.17
00701,000350500,021.00,20.38,100.00,0,134.46
00702,000351000,020.25,20.39,100.00,0,134.75
00703,000351500,020.25,20.39,100.00,0,135.04
00704,000352000,020.25,20.39,100.00,0,135.33
00705,000352500,020.50,20.38,100.00,0,135.62
00706,000353000,020.50,20.38,100.00,0,135.92
00707,000353500,021.00,20.38,100.00,0,136.21
00708,000354000,021.00,20.38,100.00,0,136.50
00709,000354500,020.25,20.38,100.00,0,136.79
00710,000355000,020.25,20.38,100.00,0,137.08
00711,000355500,020.25,20.38,100.00,0,137.38
00712,000356000,021.00,20.38,100.00,0,137.67
00713,000356500,021.00,20.38,100.00,0,137.96
00714,000357000,020.75,20.38,100.00,0,138.25
00715,000357500,020.75,20.38,100.00,0,138.54
00716,000358000,020.75,20.38,100.00,0,138.83
00717,000358500,020.25,20.38,100.00,0,139.12
00718,000359000,020.25,20.38,100.00,0,139.42
00719,000359500,020.50,20.38,100.00,0,139.71
00720,000360000,020.50,20.38,100.00,0,140.00
00721,000360500,020.75,20.39,100.00,0,140.17
00722,000361000,020.75,20.39,100.00,0,140.33
00723,000361500,020.75,20.39,100.00,0,140.50
00724,000362000,021.00,20.38,100.00,0,140.67
00725,000362500,021.00,20.38,100.00,0,140.83
00726,000363000,020.50,20.38,100.00,0,141.00
00727,000363500,020.50,20.38,100.00,0,141.17
00728,000364000,020.50,20.38,100.00,0,141.33
00729,000364500,020.50,20.38,100.00,0,141.50
00730,000365000,020.50,20.38,100.00,0,141.67
00731,000365500,020.50,20.38,100.00,0,141.83
00732,000366000,020.50,20.38,100.00,0,142.00
00733,000366500,020.50,20.38,100.00,0,142.17
00734,000367000,020.75,20.39,100.00,0,142.33
00735,000367500,020.75,20.39,100.00,0,142.50
00736,000368000,020.50,20.38,100.00,0,142.67
00737,000368500,020.50,20.38,100.00,0,142.83
00738,000369000,020.75,20.39,100.00,0,143.00
00739,000369500,020.75,20.39,100.00,0,143.17
00740,000370000,020.75,20.39,100.00,0,143.33
00741,000370500,020.50,20.38,100.00,0,143.50
00742,000371000,020.50,20.38,100.00,0,143.67
00743,000371500,020.25,20.38,100.00,0,143.83
00744,000372000,020.25,20.38,100.00,0,144.00
00745,000372500,020.25,20.38,100.00,0,144.17
00746,000373000,020.75,20.38,100.00,0,144.33
00747,000373500,020.75,20.38,100.00,0,144.50
00748,000374000,020.25,20.38,100.00,0,144.67
00749,000374500,020.25,20.38,100.00,0,144.83
00750,000375000,021.00,20.39,100.00,0,145.00
00751,000375500,021.00,20.39,100.00,0,145.17
00752,000376000,021.00,20.39,100.00,0,145.33
00753,000376500,020.75,20.38,100.00,0,145.50
00754,000377000,020.75,20.38,100.00,0,145.67
00755,000377500,020.75,20.38,100.00,0,145.83
00756,000378000,020.75,20.38,100.00,0,146.00
00757,000378500,020.75,20.38,100.00,0,146.17
00758,000379000,020.25,20.38,100.00,0,146.33
00759,000379500,020.25,20.38,100.00,0,146.50
00760,000380000,020.75,20.38,100.00,0,146.67
