Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00073,000036500,025.50,08.65,100.00,0,050.00
00074,000037000,026.00,08.66,079.19,0,050.00
00075,000037500,026.25,08.64,088.68,0,050.00
00076,000038000,026.75,08.63,077.41,0,050.00
00077,000038500,026.75,08.63,097.65,0,050.00
00078,000039000,026.75,08.62,097.88,0,050.00
00079,000039500,028.00,08.62,044.35,0,050.00
00080,000040000,028.50,08.64,073.06,0,050.00
00081,000040500,028.50,08.64,093.28,0,050.00
00082,000041000,029.00,08.64,071.99,0,050.00
00083,000041500,029.50,08.62,070.69,0,050.00
00084,000042000,000.00,08.61,100.00,0,050.00
00085,000042500,000.00,08.61,100.00,0,050.00
00086,000043000,030.75,08.60,000.00,0,050.00
00087,000043500,030.75,08.59,088.33,0,050.00
00088,000044000,030.75,08.59,088.52,0,050.00
00089,000044500,032.00,08.61,034.95,0,050.00
00090,000045000,032.50,08.61,063.63,0,050.00
00091,000045500,033.25,08.59,051.55,0,050.00
00092,000046000,033.25,08.59,081.71,0,050.00
00093,000046500,033.50,08.59,071.13,0,050.00
00094,000047000,034.25,08.60,049.03,0,050.00
00095,000047500,034.25,08.61,079.19,0,050.00
00096,000048000,034.25,08.61,079.35,0,050.00
00097,000048500,256.00,08.61,000.00,0,050.00
00098,000049000,035.75,08.61,100.00,0,050.00
00099,000049500,036.25,08.61,051.57,0,050.00
00100,000050000,036.25,08.61,071.71,0,050.00
00101,000050500,037.00,08.60,039.59,0,050.00
00102,000051000,038.00,08.59,026.71,0,050.00
00103,000051500,038.50,08.59,045.32,0,050.00
00104,000052000,038.50,08.59,065.44,0,050.00
00105,000052500,038.75,08.59,054.80,0,050.00
00106,000053000,040.00,08.57,011.15,0,050.00
00107,000053500,040.75,08.59,028.99,0,050.00
00108,000054000,040.75,08.59,059.09,0,050.00
00109,000054500,041.50,08.59,026.92,0,050.00
00110,000055000,042.25,08.59,024.75,0,050.00
00111,000055500,043.00,08.59,022.57,0,050.00
00112,000056000,043.00,08.59,052.64,0,050.00
00113,000056500,043.50,08.60,031.20,0,050.00
00114,000057000,044.50,08.59,008.26,0,050.00
00115,000057500,000.00,08.58,100.00,0,050.00
00116,000058000,000.00,08.58,100.00,0,050.00
00117,000058500,045.50,08.58,000.00,0,050.00
00118,000059000,045.75,08.57,035.59,0,050.00
00119,000059500,046.25,08.58,024.13,0,050.00
00120,000060000,046.25,08.58,044.17,0,050.00
00121,000060500,047.00,08.59,011.95,0,050.00
00122,000061000,047.75,08.60,009.72,0,050.00
00123,000061500,047.75,08.60,039.74,0,050.00
00124,000062000,048.00,08.60,029.02,0,050.00
00125,000062500,048.75,08.61,006.78,0,050.00
00126,000063000,049.25,08.62,015.29,0,050.00
00127,000063500,049.25,08.62,035.29,0,050.00
00128,000064000,050.00,08.61,003.04,0,050.00
00129,000064500,049.75,08.61,043.80,0,050.00
00130,000065000,050.25,08.60,012.29,0,050.00
00131,000065500,050.25,08.60,032.29,0,050.00
00132,000066000,051.00,08.62,000.03,0,050.00
00133,000066500,051.25,08.61,019.27,0,050.00
00134,000067000,052.00,08.60,000.00,0,050.00
00135,000067500,052.00,08.60,026.98,0,050.00
00136,000068000,052.25,08.62,016.20,0,050.00
00137,000068500,053.00,08.61,000.00,0,050.00
00138,000069000,053.75,08.60,000.00,0,050.00
00139,000069500,053.75,08.60,021.60,0,050.00
00140,000070000,1536.00,08.63,000.00,0,050.00
00141,000070500,054.50,08.60,100.00,0,050.00
00142,000071000,054.75,08.61,000.00,0,050.00
00143,000071500,054.75,08.61,003.60,0,050.00
00144,000072000,055.00,08.61,000.00,0,050.00
00145,000072500,055.00,08.60,002.75,0,050.00
00146,000073000,056.00,08.60,000.00,0,050.00
00147,000073500,056.00,08.60,000.00,0,050.00
00148,000074000,056.00,08.61,000.00,0,050.00
00149,000074500,056.50,08.59,000.00,0,050.00
00150,000075000,056.00,08.60,019.45,0,050.00
00151,000075500,056.00,08.60,000.00,0,050.00
00152,000076000,056.25,08.61,000.00,0,050.00
00153,000076500,056.25,08.61,000.00,0,050.00
00154,000077000,056.25,08.61,000.00,0,050.00
00155,000077500,056.50,08.58,000.00,0,050.00
00156,000078000,056.50,08.59,000.00,0,050.00
00157,000078500,057.25,08.59,000.00,0,050.00
00158,000079000,057.25,08.59,000.00,0,050.00
00159,000079500,057.00,08.60,005.85,0,050.00
00160,000080000,057.25,08.58,000.00,0,050.00
00161,000080500,057.75,08.59,000.00,0,050.00
00162,000081000,057.75,08.59,000.00,0,050.00
00163,000081500,000.00,08.58,100.00,0,050.00
00164,000082000,057.75,08.57,000.00,0,050.00
00165,000082500,058.00,08.57,000.00,0,050.00
00166,000083000,058.00,08.57,000.00,0,050.00
00167,000083500,057.75,08.59,003.56,0,050.00
00168,000084000,058.25,08.58,000.00,0,050.00
00169,000084500,058.00,08.57,002.65,0,050.00
00170,000085000,058.00,08.57,000.00,0,050.00
00171,000085500,058.50,08.59,000.00,0,050.00
00172,000086000,058.50,08.58,000.00,0,050.00
00173,000086500,058.75,08.57,000.00,0,050.00
00174,000087000,058.75,08.57,000.00,0,050.00
00175,000087500,059.50,08.58,000.00,0,050.00
00176,000088000,059.25,08.58,000.00,0,050.00
00177,000088500,060.00,08.61,000.00,0,050.00
00178,000089000,060.00,08.61,000.00,0,050.00
00179,000089500,059.50,08.61,007.24,0,050.00
00180,000090000,059.75,08.60,000.00,0,050.00
00181,000090500,060.50,08.59,000.00,0,050.00
00182,000091000,060.50,08.59,000.00,0,050.00
00183,000091500,059.75,08.60,016.09,0,050.00
00184,000092000,060.50,08.61,000.00,0,050.00
00185,000092500,060.50,08.61,000.00,0,050.00
00186,000093000,060.25,08.63,000.00,0,050.00
00187,000093500,060.75,08.62,000.00,0,050.00
00188,000094000,061.50,08.61,000.00,0,050.00
00189,000094500,061.50,08.61,000.00,0,050.00
00190,000095000,061.50,08.61,000.00,0,050.00
00191,000095500,061.75,08.63,000.00,0,050.00
00192,000096000,062.00,08.62,000.00,0,050.00
00193,000096500,062.00,08.62,000.00,0,050.00
00194,000097000,061.75,08.64,000.00,0,050.00
00195,000097500,061.75,08.64,000.00,0,050.00
00196,000098000,062.25,08.62,000.00,0,050.00
00197,000098500,062.25,08.62,000.00,0,050.00
00198,000099000,062.50,08.64,000.00,0,050.00
00199,000099500,062.00,08.64,000.00,0,050.00
00200,000100000,062.00,08.61,000.00,0,050.00
00201,000100500,062.00,08.61,000.00,0,050.00
00202,000101000,062.00,08.61,000.00,0,050.00
00203,000101500,062.75,08.60,000.00,0,050.00
00204,000102000,062.50,08.63,000.00,0,050.00
00205,000102500,062.50,08.63,000.00,0,050.00
00206,000103000,062.00,08.64,000.00,0,050.00
00207,000103500,062.50,08.64,000.00,0,050.00
00208,000104000,062.75,08.63,000.00,0,050.00
00209,000104500,062.75,08.63,000.00,0,050.00
00210,000105000,062.75,08.62,000.00,0,050.00
00211,000105500,063.00,08.64,000.00,0,050.00
00212,000106000,063.00,08.63,000.00,0,050.00
00213,000106500,063.00,08.63,000.00,0,050.00
00214,000107000,063.00,08.63,000.00,0,050.00
00215,000107500,063.00,08.64,000.00,0,050.00
00216,000108000,063.00,08.64,000.00,0,050.00
00217,000108500,062.50,08.66,000.00,0,050.00
00218,000109000,063.00,08.68,000.00,0,050.00
00219,000109500,063.00,08.66,000.00,0,050.00
00220,000110000,063.00,08.66,000.00,0,050.00
00221,000110500,063.00,08.66,000.00,0,050.00
00222,000111000,062.75,08.64,000.00,0,050.00
00223,000111500,063.25,08.63,000.00,0,050.00
00224,000112000,063.25,08.63,000.00,0,050.00
00225,000112500,063.00,08.64,000.00,0,050.00
00226,000113000,063.00,08.64,000.00,0,050.00
00227,000113500,063.25,08.67,000.00,0,050.00
00228,000114000,063.25,08.67,000.00,0,050.00
00229,000114500,063.25,08.66,000.00,0,050.00
00230,000115000,063.50,08.67,000.00,0,050.00
00231,000115500,063.50,08.67,000.00,0,050.00
00232,000116000,063.50,08.67,000.00,0,050.00
00233,000116500,063.25,08.64,000.00,0,050.00
00234,000117000,063.25,08.63,000.00,0,050.00
00235,000117500,063.50,08.65,000.00,0,050.00
00236,000118000,063.50,08.65,000.00,0,050.00
00237,000118500,064.00,08.64,000.00,0,050.00
00238,000119000,063.75,08.63,000.00,0,050.00
00239,000119500,063.25,08.61,000.00,0,050.00
00240,000120000,063.25,08.61,000.00,0,050.00
00241,000120500,063.25,08.63,000.00,0,050.00
00242,000121000,063.75,08.62,000.00,0,050.00
00243,000121500,063.50,08.61,000.00,0,050.00
00244,000122000,063.50,08.61,000.00,0,050.00
00245,000122500,063.50,08.62,000.00,0,050.00
00246,000123000,063.50,08.61,000.00,0,050.00
00247,000123500,063.25,08.63,000.00,0,050.00
00248,000124000,063.25,08.63,000.00,0,050.00
00249,000124500,063.25,08.64,000.00,0,050.00
00250,000125000,063.50,08.64,000.00,0,050.00
00251,000125500,063.50,08.64,000.00,0,050.00
00252,000126000,063.50,08.63,000.00,0,050.00
00253,000126500,063.50,08.62,000.00,0,050.00
00254,000127000,063.75,08.64,000.00,0,050.00
00255,000127500,063.75,08.64,000.00,0,050.00
00256,000128000,063.25,08.64,000.00,0,050.00
00257,000128500,063.50,08.64,000.00,0,050.00
00258,000129000,063.50,08.66,000.00,0,050.00
00259,000129500,063.50,08.66,000.00,0,050.00
00260,000130000,063.25,08.64,000.00,0,050.00
00261,000130500,062.75,08.64,000.00,0,050.00
00262,000131000,063.50,08.65,000.00,0,050.00
00263,000131500,063.50,08.65,000.00,0,050.00
00264,000132000,063.25,08.65,000.00,0,050.00
00265,000132500,063.25,08.65,000.00,0,050.00
00266,000133000,063.75,08.63,000.00,0,050.00
00267,000133500,063.75,08.63,000.00,0,050.00
00268,000134000,063.00,08.64,000.00,0,050.00
00269,000134500,064.00,08.62,000.00,0,050.00
00270,000135000,063.50,08.64,000.00,0,050.00
00271,000135500,063.50,08.64,000.00,0,050.00
00272,000136000,063.50,08.62,000.00,0,050.00
00273,000136500,063.00,08.63,000.00,0,050.00
00274,000137000,063.25,08.61,000.00,0,050.00
00275,000137500,063.25,08.61,000.00,0,050.00
00276,000138000,062.75,08.61,000.00,0,050.00
00277,000138500,063.00,08.62,000.00,0,050.00
00278,000139000,063.25,08.62,000.00,0,050.00
00279,000139500,063.25,08.62,000.00,0,050.00
00280,000140000,063.25,08.61,000.00,0,050.00
00281,000140500,063.50,08.63,000.00,0,050.00
00282,000141000,063.50,08.63,000.00,0,050.00
00283,000141500,063.00,08.61,000.00,0,050.00
00284,000142000,063.25,08.60,000.00,0,050.00
00285,000142500,063.50,08.60,000.00,0,050.00
00286,000143000,063.50,08.60,000.00,0,050.00
00287,000143500,063.25,08.60,000.00,0,050.00
00288,000144000,063.25,08.60,000.00,0,050.00
00289,000144500,063.25,08.62,000.00,0,050.00
00290,000145000,063.25,08.62,000.00,0,050.00
00291,000145500,063.50,08.61,000.00,0,050.00
00292,000146000,063.75,08.62,000.00,0,050.00
00293,000146500,063.00,08.62,000.00,0,050.00
00294,000147000,063.00,08.62,000.00,0,050.00
00295,000147500,063.00,08.61,000.00,0,050.00
00296,000148000,063.25,08.62,000.00,0,050.00
00297,000148500,062.75,08.63,000.00,0,050.00
00298,000149000,062.75,08.63,000.00,0,050.00
00299,000149500,062.75,08.63,000.00,0,050.00
00300,000150000,063.00,08.62,000.00,0,050.00
00301,000150500,063.00,08.61,000.00,0,050.00
00302,000151000,063.00,08.61,000.00,0,050.00
00303,000151500,063.00,08.62,000.00,0,050.00
00304,000152000,063.00,08.61,000.00,0,050.00
00305,000152500,063.00,08.60,000.00,0,050.00
00306,000153000,063.00,08.60,000.00,0,050.00
00307,000153500,062.75,08.60,000.00,0,050.00
00308,000154000,062.75,08.62,000.00,0,050.00
00309,000154500,062.75,08.62,000.00,0,050.00
00310,000155000,062.75,08.62,000.00,0,050.00
00311,000155500,063.25,08.62,000.00,0,050.00
00312,000156000,062.50,08.61,000.00,0,050.00
00313,000156500,062.50,08.61,000.00,0,050.00
00314,000157000,062.50,08.61,000.00,0,050.00
00315,000157500,062.75,08.62,000.00,0,050.00
00316,000158000,062.75,08.63,000.00,0,050.00
00317,000158500,062.75,08.63,000.00,0,050.00
00318,000159000,062.75,08.63,000.00,0,050.00
00319,000159500,062.75,08.63,000.00,0,050.00
00320,000160000,062.50,08.63,000.00,0,050.00
00321,000160500,062.50,08.63,000.00,0,050.00
00322,000161000,062.50,08.63,000.00,0,050.00
00323,000161500,062.50,08.63,000.00,0,050.00
00324,000162000,062.25,08.63,000.00,0,050.00
00325,000162500,062.25,08.63,000.00,0,050.00
00326,000163000,062.25,08.63,000.00,0,050.00
00327,000163500,062.50,08.63,000.00,0,050.00
00328,000164000,062.25,08.63,000.00,0,050.00
00329,000164500,062.25,08.63,000.00,0,050.00
00330,000165000,061.75,08.62,000.00,0,050.00
00331,000165500,062.25,08.64,000.00,0,050.00
00332,000166000,062.25,08.63,000.00,0,050.00
00333,000166500,062.25,08.63,000.00,0,050.00
00334,000167000,061.25,08.62,002.15,0,050.00
00335,000167500,061.75,08.60,000.00,0,050.00
00336,000168000,062.25,08.61,000.00,0,050.00
00337,000168500,062.25,08.61,000.00,0,050.00
00338,000169000,062.00,08.60,000.00,0,050.00
00339,000169500,062.00,08.63,000.00,0,050.00
00340,000170000,062.00,08.65,000.00,0,050.00
00341,000170500,062.00,08.65,000.00,0,050.00
00342,000171000,061.25,08.62,000.00,0,050.00
00343,000171500,061.50,08.62,000.00,0,050.00
00344,000172000,061.75,08.63,000.00,0,050.00
00345,000172500,061.75,08.63,000.00,0,050.00
00346,000173000,061.25,08.63,000.00,0,050.00
00347,000173500,061.50,08.62,000.00,0,050.00
00348,000174000,061.50,08.62,000.00,0,050.00
00349,000174500,061.50,08.62,000.00,0,050.00
00350,000175000,061.25,08.62,000.00,0,050.00
00351,000175500,061.50,08.62,000.00,0,050.00
00352,000176000,061.50,08.62,000.00,0,050.00
00353,000176500,061.25,08.61,000.00,0,050.00
00354,000177000,061.50,08.61,000.00,0,050.00
00355,000177500,061.50,08.61,000.00,0,050.00
00356,000178000,061.50,08.61,000.00,0,050.00
00357,000178500,061.50,08.60,000.00,0,050.00
00358,000179000,060.50,08.59,001.62,0,050.00
00359,000179500,061.00,08.60,000.00,0,050.00
00360,000180000,061.00,08.60,000.00,0,050.00
00361,000180500,060.75,08.60,000.00,0,050.21
00362,000181000,060.75,08.59,000.00,0,050.42
00363,000181500,061.00,08.58,000.00,0,050.62
00364,000182000,061.00,08.58,000.00,0,050.83
00365,000182500,061.50,08.58,000.00,0,051.04
00366,000183000,061.25,08.59,000.00,0,051.25
00367,000183500,060.75,08.59,000.00,0,051.46
00368,000184000,060.75,08.59,000.00,0,051.67
00369,000184500,061.25,08.60,000.00,0,051.88
00370,000185000,061.00,08.59,000.00,0,052.08
00371,000185500,060.75,08.59,000.00,0,052.29
00372,000186000,060.75,08.59,000.00,0,052.50
00373,000186500,060.50,08.59,000.00,0,052.71
00374,000187000,061.00,08.59,000.00,0,052.92
00375,000187500,060.75,08.60,000.00,0,053.12
00376,000188000,060.75,08.60,000.00,0,053.33
00377,000188500,061.00,08.59,000.00,0,053.54
00378,000189000,060.25,08.61,010.13,0,053.75
00379,000189500,060.25,08.61,000.00,0,053.96
00380,000190000,060.75,08.59,000.00,0,054.17
00381,000190500,060.75,08.60,000.00,0,054.38
00382,000191000,060.50,08.60,000.00,0,054.58
00383,000191500,060.50,08.60,000.00,0,054.79
00384,000192000,060.25,08.60,000.00,0,055.00
00385,000192500,060.25,08.58,000.00,0,055.21
00386,000193000,060.75,08.58,000.00,0,055.42
00387,000193500,060.75,08.58,000.00,0,055.62
00388,000194000,060.50,08.58,000.00,0,055.83
00389,000194500,060.00,08.55,007.15,0,056.04
00390,000195000,060.00,08.55,000.00,0,056.25
00391,000195500,060.00,08.55,000.00,0,056.46
00392,000196000,060.00,08.54,000.00,0,056.67
00393,000196500,060.50,08.55,000.00,0,056.88
00394,000197000,060.25,08.54,000.00,0,057.08
00395,000197500,060.25,08.54,000.00,0,057.29
00396,000198000,059.50,08.52,022.80,0,057.50
00397,000198500,059.75,08.54,000.00,0,057.71
00398,000199000,060.00,08.54,000.00,0,057.92
00399,000199500,060.00,08.54,000.00,0,058.12
00400,000200000,060.00,08.54,000.00,0,058.33
00401,000200500,060.00,08.52,000.00,0,058.54
00402,000201000,059.50,08.54,016.45,0,058.75
00403,000201500,059.50,08.54,000.00,0,058.96
00404,000202000,059.25,08.54,008.45,0,059.17
00405,000202500,059.75,08.51,000.00,0,059.38
00406,000203000,059.25,08.52,019.70,0,059.58
00407,000203500,059.25,08.52,000.33,0,059.79
00408,000204000,059.25,08.51,000.96,0,060.00
00409,000204500,059.25,08.52,001.60,0,060.21
00410,000205000,059.25,08.52,002.23,0,060.42
00411,000205500,059.50,08.54,000.00,0,060.62
00412,000206000,059.00,08.55,024.26,0,060.83
00413,000206500,059.00,08.55,004.91,0,061.04
00414,000207000,059.00,08.55,005.55,0,061.25
00415,000207500,059.25,08.55,000.00,0,061.46
00416,000208000,059.25,08.53,006.10,0,061.67
00417,000208500,059.25,08.52,006.75,0,061.88
00418,000209000,059.25,08.52,007.41,0,062.08
00419,000209500,058.75,08.51,029.57,0,062.29
00420,000210000,058.75,08.52,010.23,0,062.50
00421,000210500,059.00,08.54,000.14,0,062.71
00422,000211000,059.00,08.54,010.80,0,062.92
00423,000211500,059.00,08.52,011.47,0,063.12
00424,000212000,059.25,08.54,001.39,0,063.33
00425,000212500,058.75,08.54,033.56,0,063.54
00426,000213000,058.75,08.54,014.23,0,063.75
00427,000213500,059.25,08.54,000.00,0,063.96
00428,000214000,058.75,08.54,035.59,0,064.17
00429,000214500,058.75,08.56,016.27,0,064.38
00430,000215000,058.75,08.56,016.95,0,064.58
00431,000215500,058.25,08.54,039.14,0,064.79
00432,000216000,058.50,08.55,009.08,0,065.00
00433,000216500,058.75,08.55,009.02,0,065.21
00434,000217000,058.75,08.55,019.71,0,065.42
00435,000217500,058.50,08.55,031.16,0,065.62
00436,000218000,058.75,08.55,011.10,0,065.83
00437,000218500,058.75,08.56,021.80,0,066.04
00438,000219000,058.75,08.56,022.50,0,066.25
00439,000219500,058.75,08.55,023.20,0,066.46
00440,000220000,059.00,08.56,013.16,0,066.67
00441,000220500,058.75,08.54,034.61,0,066.88
00442,000221000,058.75,08.54,025.32,0,067.08
00443,000221500,059.00,08.54,015.28,0,067.29
00444,000222000,058.50,08.54,047.49,0,067.50
00445,000222500,058.50,08.54,028.21,0,067.71
00446,000223000,058.75,08.54,018.18,0,067.92
00447,000223500,058.50,08.52,039.65,0,068.12
00448,000224000,058.50,08.54,030.37,0,068.33
00449,000224500,058.50,08.54,031.10,0,068.54
00450,000225000,058.25,08.55,042.58,0,068.75
00451,000225500,058.50,08.55,022.56,0,068.96
00452,000226000,059.00,08.54,011.78,0,069.17
00453,000226500,059.00,08.54,032.51,0,069.38
00454,000227000,058.25,08.54,065.50,0,069.58
00455,000227500,058.75,08.52,014.74,0,069.79
00456,000228000,058.50,08.55,046.23,0,070.00
00457,000228500,058.50,08.55,036.97,0,070.21
00458,000229000,058.75,08.54,026.96,0,070.42
00459,000229500,059.00,08.51,026.95,0,070.62
00460,000230000,058.75,08.51,048.45,0,070.83
00461,000230500,058.75,08.51,039.19,0,071.04
00462,000231000,058.50,08.51,050.70,0,071.25
00463,000231500,059.00,08.51,019.95,0,071.46
00464,000232000,059.00,08.51,040.70,0,071.67
00465,000232500,059.00,08.51,041.45,0,071.88
00466,000233000,058.75,08.51,052.96,0,072.08
00467,000233500,059.00,08.51,032.97,0,072.29
00468,000234000,059.25,08.50,032.98,0,072.50
00469,000234500,059.25,08.50,043.74,0,072.71
00470,000235000,059.00,08.51,055.25,0,072.92
00471,000235500,059.00,08.52,046.02,0,073.12
00472,000236000,059.00,08.54,046.78,0,073.33
00473,000236500,059.00,08.54,047.55,0,073.54
00474,000237000,059.00,08.55,048.33,0,073.75
00475,000237500,059.75,08.51,016.84,0,073.96
00476,000238000,059.75,08.51,047.61,0,074.17
00477,000238500,059.00,08.50,080.64,0,074.38
00478,000239000,059.50,08.48,029.92,0,074.58
00479,000239500,059.50,08.50,050.70,0,074.79
00480,000240000,059.50,08.50,051.48,0,075.00
00481,000240500,059.50,08.49,054.05,0,075.25
00482,000241000,060.00,08.48,033.45,0,075.50
00483,000241500,060.00,08.51,054.36,0,075.75
00484,000242000,060.00,08.51,055.27,0,076.00
00485,000242500,060.00,08.49,056.19,0,076.25
00486,000243000,060.25,08.48,046.35,0,076.50
00487,000243500,060.00,08.51,068.02,0,076.75
00488,000244000,060.00,08.51,058.94,0,077.00
00489,000244500,060.75,08.49,027.60,0,077.25
00490,000245000,060.50,08.49,069.27,0,077.50
00491,000245500,060.50,08.49,060.19,0,077.75
00492,000246000,060.50,08.49,061.12,0,078.00
00493,000246500,061.00,08.49,040.54,0,078.25
00494,000247000,1024.00,08.50,000.00,0,078.50
00495,000247500,061.50,08.51,100.00,0,078.75
00496,000248000,061.50,08.51,052.18,0,079.00
00497,000248500,061.25,08.50,063.86,0,079.25
00498,000249000,061.25,08.51,054.80,0,079.50
00499,000249500,062.25,08.50,012.72,0,079.75
00500,000250000,062.25,08.50,053.65,0,080.00
00501,000250500,061.50,08.50,086.84,0,080.25
00502,000251000,062.25,08.50,025.52,0,080.50
00503,000251500,061.75,08.48,077.96,0,080.75
00504,000252000,061.75,08.48,058.90,0,081.00
00505,000252500,061.75,08.49,059.84,0,081.25
00506,000253000,062.75,08.48,017.78,0,081.50
00507,000253500,062.75,08.48,058.72,0,081.75
00508,000254000,062.75,08.48,059.66,0,082.00
00509,000254500,062.25,08.48,082.12,0,082.25
00510,000255000,062.75,08.50,041.56,0,082.50
00511,000255500,062.75,08.50,062.51,0,082.75
00512,000256000,063.25,08.51,041.96,0,083.00
00513,000256500,063.50,08.49,052.16,0,083.25
00514,000257000,063.25,08.49,073.86,0,083.50
00515,000257500,063.25,08.49,064.81,0,083.75
00516,000258000,064.25,08.51,022.76,0,084.00
00517,000258500,064.00,08.49,074.47,0,084.25
00518,000259000,064.25,08.49,054.67,0,084.50
00519,000259500,064.25,08.49,065.62,0,084.75
00520,000260000,064.50,08.49,055.83,0,085.00
00521,000260500,065.00,08.51,045.28,0,085.25
00522,000261000,065.00,08.50,066.23,0,085.50
00523,000261500,065.00,08.50,067.19,0,085.75
00524,000262000,065.25,08.50,057.40,0,086.00
00525,000262500,065.25,08.49,068.36,0,086.25
00526,000263000,065.50,08.48,058.57,0,086.50
00527,000263500,065.50,08.48,069.53,0,086.75
00528,000264000,066.50,08.49,027.49,0,087.00
00529,000264500,066.75,08.50,057.69,0,087.25
00530,000265000,066.50,08.51,079.40,0,087.50
00531,000265500,066.50,08.51,070.37,0,087.75
00532,000266000,067.00,08.49,049.83,0,088.00
00533,000266500,066.75,08.48,081.54,0,088.25
00534,000267000,067.75,08.49,029.50,0,088.50
00535,000267500,067.75,08.49,070.46,0,088.75
00536,000268000,1024.00,08.51,000.00,0,089.00
00537,000268500,068.50,08.51,100.00,0,089.25
00538,000269000,068.75,08.49,050.77,0,089.50
00539,000269500,068.75,08.49,061.73,0,089.75
00540,000270000,068.75,08.49,062.70,0,090.00
00541,000270500,069.50,08.49,031.40,0,090.25
00542,000271000,069.50,08.49,062.36,0,090.50
00543,000271500,070.00,08.49,041.82,0,090.75
00544,000272000,070.00,08.48,062.78,0,091.00
00545,000272500,000.00,08.48,100.00,0,091.25
00546,000273000,000.00,08.48,100.00,0,091.50
00547,000273500,070.75,08.48,000.00,0,091.75
00548,000274000,071.00,08.48,055.03,0,092.00
00549,000274500,071.50,08.48,044.48,0,092.25
00550,000275000,071.50,08.48,065.44,0,092.50
00551,000275500,072.00,08.48,044.90,0,092.75
00552,000276000,071.75,08.47,076.62,0,093.00
