Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00062,000031000,000.00,07.91,100.00,0,050.00
00063,000031500,025.25,07.90,000.00,0,050.00
00064,000032000,025.75,07.89,075.00,0,050.00
00065,000032500,026.50,07.90,062.98,0,050.00
00066,000033000,026.50,07.90,093.22,0,050.00
00067,000033500,027.00,07.90,071.95,0,050.00
00068,000034000,027.75,07.89,059.92,0,050.00
00069,000034500,028.00,07.89,079.39,0,050.00
00070,000035000,028.00,07.89,089.61,0,050.00
00071,000035500,028.75,07.89,057.58,0,050.00
00072,000036000,029.25,07.90,066.28,0,050.00
00073,000036500,030.00,07.89,054.23,0,050.00
00074,000037000,030.00,07.89,084.43,0,050.00
00075,000037500,030.75,07.88,052.38,0,050.00
00076,000038000,1888.00,07.89,000.00,0,050.00
00077,000038500,1888.00,07.89,000.00,0,050.00
00078,000039000,032.25,07.89,100.00,0,050.00
00079,000039500,033.00,07.88,009.21,0,050.00
00080,000040000,033.50,07.88,017.88,0,050.00
00081,000040500,033.50,07.88,038.04,0,050.00
00082,000041000,034.25,07.88,005.95,0,050.00
00083,000041500,034.50,07.87,025.36,0,050.00
00084,000042000,000.00,07.88,100.00,0,050.00
00085,000042500,000.00,07.88,100.00,0,050.00
00086,000043000,036.25,07.88,000.00,0,050.00
00087,000043500,036.50,07.88,020.63,0,050.00
00088,000044000,037.50,07.87,000.00,0,050.00
00089,000044500,037.50,07.87,027.88,0,050.00
00090,000045000,038.25,07.86,000.00,0,050.00
00091,000045500,039.00,07.86,000.00,0,050.00
00092,000046000,039.50,07.86,002.21,0,050.00
00093,000046500,039.50,07.86,022.31,0,050.00
00094,000047000,040.25,07.86,000.00,0,050.00
00095,000047500,040.25,07.87,020.26,0,050.00
00096,000048000,041.50,07.87,000.00,0,050.00
00097,000048500,041.50,07.87,016.68,0,050.00
00098,000049000,042.00,07.87,000.00,0,050.00
00099,000049500,042.75,07.88,000.00,0,050.00
00100,000050000,043.25,07.88,000.00,0,050.00
00101,000050500,043.25,07.88,011.72,0,050.00
00102,000051000,044.00,07.86,000.00,0,050.00
00103,000051500,044.00,07.87,009.59,0,050.00
00104,000052000,044.75,07.87,000.00,0,050.00
00105,000052500,044.75,07.87,007.44,0,050.00
00106,000053000,045.25,07.86,000.00,0,050.00
00107,000053500,045.75,07.85,000.00,0,050.00
00108,000054000,045.75,07.85,004.57,0,050.00
00109,000054500,046.25,07.85,000.00,0,050.00
00110,000055000,046.75,07.86,000.00,0,050.00
00111,000055500,047.00,07.85,000.00,0,050.00
00112,000056000,047.00,07.85,000.96,0,050.00
00113,000056500,048.00,07.86,000.00,0,050.00
00114,000057000,047.75,07.87,008.75,0,050.00
00115,000057500,048.75,07.88,000.00,0,050.00
00116,000058000,048.75,07.88,000.00,0,050.00
00117,000058500,048.50,07.88,006.54,0,050.00
00118,000059000,049.00,07.87,000.00,0,050.00
00119,000059500,049.25,07.86,000.00,0,050.00
00120,000060000,049.25,07.86,000.00,0,050.00
00121,000060500,049.75,07.87,000.00,0,050.00
00122,000061000,050.75,07.88,000.00,0,050.00
00123,000061500,051.00,07.87,000.00,0,050.00
00124,000062000,051.00,07.87,000.00,0,050.00
00125,000062500,051.00,07.87,000.00,0,050.00
00126,000063000,051.25,07.88,000.00,0,050.00
00127,000063500,051.75,07.88,000.00,0,050.00
00128,000064000,051.75,07.88,000.00,0,050.00
00129,000064500,051.75,07.88,000.00,0,050.00
00130,000065000,052.25,07.88,000.00,0,050.00
00131,000065500,052.25,07.87,000.00,0,050.00
00132,000066000,052.25,07.87,000.00,0,050.00
00133,000066500,052.50,07.87,000.00,0,050.00
00134,000067000,053.25,07.87,000.00,0,050.00
00135,000067500,053.00,07.87,000.00,0,050.00
00136,000068000,053.00,07.87,000.00,0,050.00
00137,000068500,053.25,07.87,000.00,0,050.00
00138,000069000,053.25,07.86,000.00,0,050.00
00139,000069500,053.00,07.87,000.00,0,050.00
00140,000070000,053.00,07.87,000.00,0,050.00
00141,000070500,053.75,07.87,000.00,0,050.00
00142,000071000,054.25,07.86,000.00,0,050.00
00143,000071500,054.25,07.86,000.00,0,050.00
00144,000072000,054.50,07.86,000.00,0,050.00
00145,000072500,054.25,07.87,000.00,0,050.00
00146,000073000,054.75,07.88,000.00,0,050.00
00147,000073500,054.75,07.88,000.00,0,050.00
00148,000074000,054.75,07.87,000.00,0,050.00
00149,000074500,054.75,07.86,000.00,0,050.00
00150,000075000,055.25,07.86,000.00,0,050.00
00151,000075500,055.25,07.86,000.00,0,050.00
00152,000076000,054.75,07.87,000.00,0,050.00
00153,000076500,055.00,07.87,000.00,0,050.00
00154,000077000,055.25,07.86,000.00,0,050.00
00155,000077500,055.25,07.86,000.00,0,050.00
00156,000078000,055.50,07.88,000.00,0,050.00
00157,000078500,055.50,07.88,000.00,0,050.00
00158,000079000,055.25,07.86,000.00,0,050.00
00159,000079500,055.25,07.86,000.00,0,050.00
00160,000080000,056.00,07.86,000.00,0,050.00
00161,000080500,056.00,07.87,000.00,0,050.00
00162,000081000,056.50,07.87,000.00,0,050.00
00163,000081500,056.50,07.87,000.00,0,050.00
00164,000082000,056.00,07.87,000.00,0,050.00
00165,000082500,056.50,07.88,000.00,0,050.00
00166,000083000,056.75,07.88,000.00,0,050.00
00167,000083500,056.75,07.88,000.00,0,050.00
00168,000084000,056.50,07.86,000.00,0,050.00
00169,000084500,056.75,07.86,000.00,0,050.00
00170,000085000,056.75,07.86,000.00,0,050.00
00171,000085500,056.75,07.86,000.00,0,050.00
00172,000086000,056.75,07.87,000.00,0,050.00
00173,000086500,057.00,07.86,000.00,0,050.00
00174,000087000,057.00,07.86,000.00,0,050.00
00175,000087500,057.25,07.87,000.00,0,050.00
00176,000088000,057.25,07.85,000.00,0,050.00
00177,000088500,057.25,07.86,000.00,0,050.00
00178,000089000,057.25,07.86,000.00,0,050.00
00179,000089500,057.25,07.87,000.00,0,050.00
00180,000090000,056.75,07.86,000.00,0,050.00
00181,000090500,056.75,07.86,000.00,0,050.00
00182,000091000,056.75,07.86,000.00,0,050.00
00183,000091500,057.50,07.87,000.00,0,050.00
00184,000092000,057.25,07.85,000.00,0,050.00
00185,000092500,056.50,07.85,000.00,0,050.00
00186,000093000,056.50,07.85,000.00,0,050.00
00187,000093500,057.25,07.85,000.00,0,050.00
00188,000094000,057.50,07.86,000.00,0,050.00
00189,000094500,057.75,07.86,000.00,0,050.00
00190,000095000,057.75,07.86,000.00,0,050.00
00191,000095500,057.75,07.86,000.00,0,050.00
00192,000096000,057.75,07.86,000.00,0,050.00
00193,000096500,057.50,07.85,000.00,0,050.00
00194,000097000,057.50,07.85,000.00,0,050.00
00195,000097500,057.50,07.85,000.00,0,050.00
00196,000098000,057.00,07.85,000.00,0,050.00
00197,000098500,057.50,07.86,000.00,0,050.00
00198,000099000,057.50,07.86,000.00,0,050.00
00199,000099500,057.75,07.86,000.00,0,050.00
00200,000100000,057.00,07.87,000.00,0,050.00
00201,000100500,057.50,07.86,000.00,0,050.00
00202,000101000,057.50,07.86,000.00,0,050.00
00203,000101500,057.50,07.87,000.00,0,050.00
00204,000102000,057.00,07.87,000.00,0,050.00
00205,000102500,057.00,07.87,000.00,0,050.00
00206,000103000,057.25,07.86,000.00,0,050.00
00207,000103500,057.25,07.85,000.00,0,050.00
00208,000104000,057.00,07.86,000.00,0,050.00
00209,000104500,057.00,07.86,000.00,0,050.00
00210,000105000,057.00,07.87,000.00,0,050.00
00211,000105500,057.00,07.87,000.00,0,050.00
00212,000106000,057.25,07.86,000.00,0,050.00
00213,000106500,057.25,07.86,000.00,0,050.00
00214,000107000,057.00,07.87,000.00,0,050.00
00215,000107500,057.25,07.86,000.00,0,050.00
00216,000108000,057.00,07.87,000.00,0,050.00
00217,000108500,057.00,07.87,000.00,0,050.00
00218,000109000,057.00,07.85,000.00,0,050.00
00219,000109500,056.75,07.87,000.00,0,050.00
00220,000110000,057.00,07.87,000.00,0,050.00
00221,000110500,057.00,07.87,000.00,0,050.00
00222,000111000,056.75,07.88,000.00,0,050.00
00223,000111500,056.75,07.88,000.00,0,050.00
00224,000112000,057.00,07.87,000.00,0,050.00
00225,000112500,057.00,07.87,000.00,0,050.00
00226,000113000,056.50,07.87,000.00,0,050.00
00227,000113500,056.75,07.87,000.00,0,050.00
00228,000114000,056.00,07.87,000.00,0,050.00
00229,000114500,056.00,07.87,000.00,0,050.00
00230,000115000,056.75,07.86,000.00,0,050.00
00231,000115500,056.50,07.87,000.00,0,050.00
00232,000116000,056.50,07.87,000.00,0,050.00
00233,000116500,056.50,07.87,000.00,0,050.00
00234,000117000,056.00,07.87,000.00,0,050.00
00235,000117500,056.25,07.87,000.00,0,050.00
00236,000118000,056.25,07.87,000.00,0,050.00
00237,000118500,056.25,07.87,000.00,0,050.00
00238,000119000,055.50,07.87,000.00,0,050.00
00239,000119500,055.75,07.87,000.00,0,050.00
00240,000120000,055.75,07.87,000.00,0,050.00
00241,000120500,055.75,07.87,000.00,0,050.00
00242,000121000,055.75,07.88,000.00,0,050.00
00243,000121500,055.75,07.87,000.00,0,050.00
00244,000122000,055.75,07.87,000.00,0,050.00
00245,000122500,056.00,07.87,000.00,0,050.00
00246,000123000,055.75,07.87,000.00,0,050.00
00247,000123500,056.00,07.86,000.00,0,050.00
00248,000124000,056.00,07.86,000.00,0,050.00
00249,000124500,055.50,07.87,000.00,0,050.00
00250,000125000,056.00,07.88,000.00,0,050.00
00251,000125500,055.75,07.89,000.00,0,050.00
00252,000126000,055.75,07.89,000.00,0,050.00
00253,000126500,055.75,07.88,000.00,0,050.00
00254,000127000,056.00,07.88,000.00,0,050.00
00255,000127500,055.75,07.88,000.00,0,050.00
00256,000128000,055.75,07.88,000.00,0,050.00
00257,000128500,055.00,07.88,000.00,0,050.00
00258,000129000,054.75,07.88,000.00,0,050.00
00259,000129500,055.25,07.89,000.00,0,050.00
00260,000130000,055.25,07.89,000.00,0,050.00
00261,000130500,055.25,07.89,000.00,0,050.00
00262,000131000,055.00,07.88,000.00,0,050.00
00263,000131500,055.00,07.90,000.00,0,050.00
00264,000132000,055.00,07.90,000.00,0,050.00
00265,000132500,055.00,07.90,000.00,0,050.00
00266,000133000,055.00,07.89,000.00,0,050.00
00267,000133500,054.75,07.88,000.00,0,050.00
00268,000134000,054.75,07.88,000.00,0,050.00
00269,000134500,054.50,07.89,000.00,0,050.00
00270,000135000,054.75,07.88,000.00,0,050.00
00271,000135500,054.75,07.88,000.00,0,050.00
00272,000136000,054.75,07.89,000.00,0,050.00
00273,000136500,054.50,07.90,000.00,0,050.00
00274,000137000,055.00,07.90,000.00,0,050.00
00275,000137500,055.00,07.90,000.00,0,050.00
00276,000138000,054.25,07.91,000.50,0,050.00
00277,000138500,054.25,07.89,000.00,0,050.00
00278,000139000,054.25,07.89,000.00,0,050.00
00279,000139500,054.25,07.89,000.00,0,050.00
00280,000140000,054.75,07.92,000.00,0,050.00
00281,000140500,054.75,07.89,000.00,0,050.00
00282,000141000,054.50,07.89,000.00,0,050.00
00283,000141500,054.50,07.89,000.00,0,050.00
00284,000142000,054.00,07.89,000.00,0,050.00
00285,000142500,054.25,07.89,000.00,0,050.00
00286,000143000,054.25,07.90,000.00,0,050.00
00287,000143500,054.25,07.90,000.00,0,050.00
00288,000144000,054.25,07.89,000.00,0,050.00
00289,000144500,054.25,07.89,000.00,0,050.00
00290,000145000,054.00,07.90,000.00,0,050.00
00291,000145500,054.00,07.90,000.00,0,050.00
00292,000146000,053.50,07.90,000.00,0,050.00
00293,000146500,054.00,07.90,000.00,0,050.00
00294,000147000,053.75,07.91,000.00,0,050.00
00295,000147500,053.75,07.91,000.00,0,050.00
00296,000148000,053.25,07.92,000.00,0,050.00
00297,000148500,053.50,07.92,000.00,0,050.00
00298,000149000,053.25,07.92,000.00,0,050.00
00299,000149500,053.25,07.92,000.00,0,050.00
00300,000150000,053.25,07.92,000.00,0,050.00
00301,000150500,053.75,07.92,000.00,0,050.00
00302,000151000,053.75,07.92,000.00,0,050.00
00303,000151500,053.50,07.94,000.00,0,050.00
00304,000152000,052.75,07.92,003.90,0,050.00
00305,000152500,052.75,07.92,000.00,0,050.00
00306,000153000,052.75,07.92,000.00,0,050.00
00307,000153500,053.25,07.92,000.00,0,050.00
00308,000154000,053.25,07.92,000.00,0,050.00
00309,000154500,052.75,07.92,000.00,0,050.00
00310,000155000,052.75,07.92,000.00,0,050.00
00311,000155500,052.50,07.92,000.00,0,050.00
00312,000156000,053.00,07.92,000.00,0,050.00
00313,000156500,052.75,07.92,000.00,0,050.00
00314,000157000,052.75,07.92,000.00,0,050.00
00315,000157500,052.75,07.92,000.00,0,050.00
00316,000158000,052.00,07.90,005.82,0,050.00
00317,000158500,052.75,07.90,000.00,0,050.00
00318,000159000,052.75,07.90,000.00,0,050.00
00319,000159500,052.25,07.90,000.00,0,050.00
00320,000160000,052.75,07.89,000.00,0,050.00
00321,000160500,052.25,07.88,000.00,0,050.00
00322,000161000,052.25,07.88,000.00,0,050.00
00323,000161500,052.00,07.88,000.00,0,050.00
00324,000162000,052.75,07.88,000.00,0,050.00
00325,000162500,052.50,07.88,000.00,0,050.00
00326,000163000,052.50,07.88,000.00,0,050.00
00327,000163500,052.00,07.89,000.00,0,050.00
00328,000164000,052.00,07.89,000.00,0,050.00
00329,000164500,052.00,07.89,000.00,0,050.00
00330,000165000,052.00,07.89,000.00,0,050.00
00331,000165500,051.75,07.89,000.00,0,050.00
00332,000166000,051.50,07.89,000.00,0,050.00
00333,000166500,052.00,07.88,000.00,0,050.00
00334,000167000,052.00,07.88,000.00,0,050.00
00335,000167500,051.75,07.88,000.00,0,050.00
00336,000168000,051.75,07.89,000.00,0,050.00
00337,000168500,051.75,07.89,000.00,0,050.00
00338,000169000,051.75,07.88,000.00,0,050.00
00339,000169500,051.25,07.88,000.00,0,050.00
00340,000170000,051.75,07.88,000.00,0,050.00
00341,000170500,051.75,07.88,000.00,0,050.00
00342,000171000,052.00,07.87,000.00,0,050.00
00343,000171500,051.50,07.87,000.00,0,050.00
00344,000172000,052.00,07.87,000.00,0,050.00
00345,000172500,052.00,07.87,000.00,0,050.00
00346,000173000,051.25,07.87,007.46,0,050.00
00347,000173500,051.25,07.87,000.00,0,050.00
00348,000174000,051.50,07.87,000.00,0,050.00
00349,000174500,051.50,07.87,000.00,0,050.00
00350,000175000,051.25,07.88,000.00,0,050.00
00351,000175500,051.50,07.87,000.00,0,050.00
00352,000176000,050.75,07.87,008.88,0,050.00
00353,000176500,050.75,07.87,000.00,0,050.00
00354,000177000,051.00,07.88,000.00,0,050.00
00355,000177500,051.50,07.88,000.00,0,050.00
00356,000178000,051.25,07.88,000.00,0,050.00
00357,000178500,051.25,07.88,000.00,0,050.00
00358,000179000,051.00,07.88,000.00,0,050.00
00359,000179500,050.75,07.88,000.00,0,050.00
00360,000180000,050.75,07.90,000.00,0,050.00
00361,000180500,050.75,07.90,000.00,0,050.21
00362,000181000,051.00,07.88,000.00,0,050.42
00363,000181500,050.00,07.88,031.25,0,050.62
00364,000182000,050.25,07.89,000.00,0,050.83
00365,000182500,050.25,07.89,000.00,0,051.04
00366,000183000,050.50,07.88,000.00,0,051.25
00367,000183500,050.50,07.89,000.00,0,051.46
00368,000184000,050.50,07.89,000.00,0,051.67
00369,000184500,050.00,07.88,015.06,0,051.88
00370,000185000,049.75,07.89,006.46,0,052.08
00371,000185500,050.00,07.89,000.00,0,052.29
00372,000186000,050.00,07.89,000.00,0,052.50
00373,000186500,050.00,07.90,000.00,0,052.71
00374,000187000,049.50,07.90,019.82,0,052.92
00375,000187500,049.75,07.89,000.00,0,053.12
00376,000188000,049.75,07.89,000.39,0,053.33
00377,000188500,049.75,07.89,001.05,0,053.54
00378,000189000,050.00,07.89,000.00,0,053.75
00379,000189500,049.50,07.90,023.14,0,053.96
00380,000190000,049.50,07.90,003.81,0,054.17
00381,000190500,050.00,07.89,000.00,0,054.38
00382,000191000,049.00,07.92,046.66,0,054.58
00383,000191500,049.50,07.92,000.00,0,054.79
00384,000192000,049.50,07.92,006.52,0,055.00
00385,000192500,049.75,07.93,000.00,0,055.21
00386,000193000,049.75,07.93,007.13,0,055.42
00387,000193500,049.50,07.92,018.56,0,055.62
00388,000194000,049.50,07.92,009.25,0,055.83
00389,000194500,049.25,07.92,020.69,0,056.04
00390,000195000,049.25,07.91,011.39,0,056.25
00391,000195500,049.50,07.92,001.33,0,056.46
00392,000196000,049.50,07.92,012.03,0,056.67
00393,000196500,049.00,07.92,034.23,0,056.88
00394,000197000,049.25,07.93,004.19,0,057.08
00395,000197500,049.00,07.93,025.65,0,057.29
00396,000198000,049.00,07.93,016.36,0,057.50
00397,000198500,049.25,07.92,006.32,0,057.71
00398,000199000,048.75,07.91,038.53,0,057.92
00399,000199500,048.75,07.91,019.25,0,058.12
00400,000200000,048.50,07.93,030.72,0,058.33
00401,000200500,049.25,07.89,000.00,0,058.54
00402,000201000,048.75,07.92,041.42,0,058.75
00403,000201500,048.75,07.92,022.14,0,058.96
00404,000202000,048.75,07.92,022.87,0,059.17
00405,000202500,048.50,07.92,034.36,0,059.38
00406,000203000,048.50,07.93,025.09,0,059.58
00407,000203500,048.50,07.93,025.83,0,059.79
00408,000204000,048.75,07.92,015.82,0,060.00
00409,000204500,048.75,07.90,026.56,0,060.21
00410,000205000,049.00,07.92,016.55,0,060.42
00411,000205500,049.00,07.92,027.29,0,060.62
00412,000206000,049.00,07.91,028.03,0,060.83
00413,000206500,048.50,07.90,050.28,0,061.04
00414,000207000,049.00,07.90,009.53,0,061.25
00415,000207500,049.00,07.90,030.28,0,061.46
00416,000208000,048.50,07.92,052.54,0,061.67
00417,000208500,049.25,07.92,001.04,0,061.88
00418,000209000,048.75,07.91,053.30,0,062.08
00419,000209500,048.75,07.91,034.06,0,062.29
00420,000210000,048.75,07.92,034.82,0,062.50
00421,000210500,048.75,07.90,035.58,0,062.71
00422,000211000,048.50,07.89,047.10,0,062.92
00423,000211500,048.50,07.89,037.87,0,063.12
00424,000212000,049.00,07.90,017.14,0,063.33
00425,000212500,049.00,07.90,037.91,0,063.54
00426,000213000,048.75,07.90,049.44,0,063.75
00427,000213500,048.75,07.90,040.21,0,063.96
00428,000214000,049.25,07.92,019.49,0,064.17
00429,000214500,048.75,07.91,061.77,0,064.38
00430,000215000,049.00,07.90,031.80,0,064.58
00431,000215500,049.00,07.90,042.58,0,064.79
00432,000216000,049.50,07.88,021.86,0,065.00
00433,000216500,049.00,07.88,064.15,0,065.21
00434,000217000,049.00,07.88,044.94,0,065.42
00435,000217500,049.25,07.88,034.98,0,065.62
00436,000218000,049.50,07.88,035.02,0,065.83
00437,000218500,049.00,07.88,067.31,0,066.04
00438,000219000,049.00,07.88,048.11,0,066.25
00439,000219500,049.00,07.88,048.91,0,066.46
00440,000220000,050.00,07.88,006.70,0,066.67
00441,000220500,049.50,07.89,069.00,0,066.88
00442,000221000,049.50,07.89,049.80,0,067.08
00443,000221500,050.00,07.89,029.10,0,067.29
00444,000222000,049.75,07.88,060.65,0,067.50
00445,000222500,050.25,07.88,029.95,0,067.71
00446,000223000,050.25,07.88,050.75,0,067.92
00447,000223500,050.50,07.88,040.80,0,068.12
00448,000224000,050.25,07.88,062.36,0,068.33
00449,000224500,050.75,07.89,031.66,0,068.54
00450,000225000,050.75,07.89,052.47,0,068.75
00451,000225500,050.75,07.89,053.27,0,068.96
00452,000226000,050.50,07.87,064.84,0,069.17
00453,000226500,050.50,07.88,055.65,0,069.38
00454,000227000,050.50,07.88,056.47,0,069.58
00455,000227500,051.50,07.88,014.27,0,069.79
00456,000228000,051.25,07.89,065.84,0,070.00
00457,000228500,051.00,07.87,067.40,0,070.21
00458,000229000,051.00,07.87,058.22,0,070.42
00459,000229500,051.00,07.88,059.04,0,070.62
00460,000230000,052.00,07.88,016.86,0,070.83
00461,000230500,052.00,07.88,057.67,0,071.04
00462,000231000,052.00,07.88,058.49,0,071.25
00463,000231500,052.00,07.90,059.31,0,071.46
00464,000232000,052.25,07.88,049.38,0,071.67
00465,000232500,052.25,07.88,060.20,0,071.88
00466,000233000,052.75,07.88,039.52,0,072.08
00467,000233500,052.50,07.87,071.09,0,072.29
00468,000234000,053.00,07.88,040.41,0,072.50
00469,000234500,053.00,07.88,061.23,0,072.71
00470,000235000,053.50,07.88,040.55,0,072.92
00471,000235500,054.00,07.88,039.87,0,073.12
00472,000236000,053.50,07.87,082.19,0,073.33
00473,000236500,053.50,07.87,063.02,0,073.54
00474,000237000,054.25,07.87,031.59,0,073.75
00475,000237500,054.50,07.88,051.66,0,073.96
00476,000238000,055.00,07.88,040.97,0,074.17
00477,000238500,055.00,07.88,061.79,0,074.38
00478,000239000,055.25,07.87,051.86,0,074.58
00479,000239500,055.50,07.87,051.93,0,074.79
00480,000240000,055.25,07.88,073.50,0,075.00
00481,000240500,055.25,07.88,066.12,0,075.25
00482,000241000,055.25,07.88,067.07,0,075.50
00483,000241500,056.00,07.90,035.77,0,075.75
00484,000242000,056.25,07.90,055.97,0,076.00
00485,000242500,056.25,07.90,066.91,0,076.25
00486,000243000,056.50,07.92,057.12,0,076.50
00487,000243500,000.00,07.92,100.00,0,076.75
00488,000244000,057.25,07.93,000.00,0,077.00
00489,000244500,057.25,07.93,068.28,0,077.25
00490,000245000,057.75,07.90,047.73,0,077.50
00491,000245500,058.25,07.91,047.17,0,077.75
00492,000246000,058.00,07.90,078.87,0,078.00
00493,000246500,058.00,07.90,069.83,0,078.25
00494,000247000,058.50,07.90,049.27,0,078.50
00495,000247500,058.75,07.89,059.48,0,078.75
00496,000248000,058.75,07.89,070.43,0,079.00
00497,000248500,059.25,07.92,049.88,0,079.25
00498,000249000,059.50,07.94,060.08,0,079.50
00499,000249500,060.00,07.95,049.52,0,079.75
00500,000250000,060.00,07.95,070.47,0,080.00
00501,000250500,060.50,07.93,049.92,0,080.25
00502,000251000,060.50,07.93,070.87,0,080.50
00503,000251500,061.00,07.93,050.32,0,080.75
00504,000252000,061.00,07.93,071.27,0,081.00
00505,000252500,061.25,07.93,061.47,0,081.25
00506,000253000,061.50,07.94,061.67,0,081.50
00507,000253500,061.75,07.93,061.87,0,081.75
00508,000254000,061.75,07.93,072.82,0,082.00
00509,000254500,062.50,07.93,041.52,0,082.25
00510,000255000,063.00,07.92,050.97,0,082.50
00511,000255500,063.75,07.93,039.66,0,082.75
00512,000256000,063.75,07.93,070.60,0,083.00
00513,000256500,063.50,07.93,082.30,0,083.25
00514,000257000,064.00,07.92,051.74,0,083.50
00515,000257500,064.50,07.90,051.18,0,083.75
00516,000258000,064.50,07.90,072.13,0,084.00
00517,000258500,065.00,07.93,051.57,0,084.25
00518,000259000,000.00,07.92,100.00,0,084.50
00519,000259500,066.00,07.91,000.00,0,084.75
00520,000260000,066.00,07.91,072.04,0,085.00
00521,000260500,066.00,07.91,072.98,0,085.25
00522,000261000,066.50,07.91,052.42,0,085.50
00523,000261500,067.25,07.92,041.11,0,085.75
00524,000262000,067.25,07.92,072.05,0,086.00
00525,000262500,067.50,07.92,062.23,0,086.25
00526,000263000,000.00,07.90,100.00,0,086.50
00527,000263500,068.75,07.92,000.00,0,086.75
00528,000264000,068.75,07.92,071.96,0,087.00
00529,000264500,1536.00,07.92,000.00,0,087.25
00530,000265000,070.00,07.89,100.00,0,087.50
00531,000265500,070.00,07.89,056.33,0,087.75
00532,000266000,069.50,07.90,078.76,0,088.00
00533,000266500,070.75,07.89,005.94,0,088.25
00534,000267000,070.75,07.89,056.87,0,088.50
00535,000267500,070.75,07.89,057.80,0,088.75
00536,000268000,071.50,07.88,026.47,0,089.00
00537,000268500,071.50,07.90,057.40,0,089.25
00538,000269000,072.25,07.92,026.07,0,089.50
00539,000269500,072.25,07.92,056.99,0,089.75
00540,000270000,073.00,07.91,025.66,0,090.00
00541,000270500,073.50,07.93,035.08,0,090.25
00542,000271000,073.25,07.90,066.75,0,090.50
00543,000271500,073.25,07.90,057.68,0,090.75
00544,000272000,074.25,07.88,015.60,0,091.00
00545,000272500,074.00,07.90,067.27,0,091.25
00546,000273000,512.00,07.91,000.00,0,091.50
00547,000273500,512.00,07.91,000.00,0,091.75
00548,000274000,075.25,07.92,100.00,0,092.00
00549,000274500,075.75,07.92,026.95,0,092.25
00550,000275000,075.75,07.92,047.86,0,092.50
00551,000275500,075.75,07.92,048.78,0,092.75
00552,000276000,076.75,07.94,006.70,0,093.00
