Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open
00335,000167500,070.50,22.47,000.00,0
00336,000168000,070.00,22.47,000.00,0
00337,000168500,070.00,22.46,000.00,0
00338,000169000,070.00,22.46,000.00,0
00339,000169500,070.50,22.47,000.00,0
00340,000170000,070.50,22.46,000.00,0
00341,000170500,070.50,22.46,000.00,0
00342,000171000,070.50,22.46,000.00,0
00343,000171500,070.25,22.46,000.00,0
00344,000172000,070.00,22.47,000.00,0
00345,000172500,070.25,22.47,000.00,0
00346,000173000,070.25,22.47,000.00,0
00347,000173500,070.00,22.47,000.00,0
00348,000174000,070.25,22.46,000.00,0
00349,000174500,070.00,22.46,000.00,0
00350,000175000,070.00,22.46,000.00,0
00351,000175500,070.75,22.47,000.00,0
00352,000176000,070.25,22.48,000.00,0
00353,000176500,070.50,22.47,000.00,0
00354,000177000,070.50,22.47,000.00,0
00355,000177500,070.25,22.48,000.00,0
00356,000178000,070.25,22.48,000.00,0
00357,000178500,070.50,22.48,000.00,0
00358,000179000,070.50,22.48,000.00,0
00359,000179500,070.50,22.48,000.00,0
00360,000180000,070.25,22.47,000.00,0
00361,000180500,070.25,22.47,000.00,0
00362,000181000,070.50,22.47,000.00,0
00363,000181500,070.25,22.48,000.00,0
00364,000182000,070.75,22.47,000.00,0
00365,000182500,070.75,22.47,000.00,0
00366,000183000,070.50,22.47,000.00,0
00367,000183500,071.00,22.47,000.00,0
00368,000184000,070.50,22.48,000.00,0
00369,000184500,070.50,22.48,000.00,0
00370,000185000,070.75,22.47,000.00,0
