Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00431,000215500,071.75,20.84,000.00,0,064.79
00432,000216000,071.75,20.84,000.00,0,065.00
00433,000216500,071.50,20.83,000.00,0,065.21
00434,000217000,071.50,20.84,000.00,0,065.42
00435,000217500,071.75,20.83,000.00,0,065.62
00436,000218000,071.75,20.83,000.00,0,065.83
00437,000218500,071.75,20.84,000.00,0,066.04
00438,000219000,071.25,20.82,000.00,0,066.25
00439,000219500,071.75,20.82,000.00,0,066.46
00440,000220000,071.75,20.82,000.00,0,066.67
00441,000220500,071.00,20.83,010.45,0,066.88
00442,000221000,071.50,20.83,000.00,0,067.08
00443,000221500,071.00,20.83,001.62,0,067.29
00444,000222000,071.00,20.83,000.00,0,067.50
00445,000222500,071.00,20.83,000.00,0,067.71
00446,000223000,071.25,20.83,000.00,0,067.92
00447,000223500,071.25,20.83,000.00,0,068.12
00448,000224000,071.50,20.83,000.00,0,068.33
00449,000224500,071.50,20.83,000.00,0,068.54
00450,000225000,071.25,20.84,000.00,0,068.75
00451,000225500,071.25,20.84,000.00,0,068.96
00452,000226000,071.25,20.83,000.00,0,069.17
00453,000226500,071.50,20.83,000.00,0,069.38
00454,000227000,071.25,20.84,000.00,0,069.58
00455,000227500,071.25,20.84,000.00,0,069.79
00456,000228000,071.50,20.83,000.00,0,070.00
00457,000228500,071.25,20.84,000.00,0,070.21
00458,000229000,071.50,20.82,000.00,0,070.42
00459,000229500,071.50,20.82,000.00,0,070.62
00460,000230000,071.50,20.83,000.00,0,070.83
00461,000230500,071.25,20.83,001.75,0,071.04
00462,000231000,071.25,20.83,000.00,0,071.25
00463,000231500,071.25,20.83,000.00,0,071.46
00464,000232000,071.25,20.84,000.00,0,071.67
00465,000232500,071.25,20.84,000.00,0,071.88
00466,000233000,071.50,20.83,000.00,0,072.08
00467,000233500,071.50,20.83,000.00,0,072.29
00468,000234000,071.25,20.83,006.16,0,072.50
00469,000234500,071.25,20.84,000.00,0,072.71
00470,000235000,071.00,20.83,008.20,0,072.92
00471,000235500,071.00,20.83,000.00,0,073.12
00472,000236000,071.25,20.84,000.00,0,073.33
00473,000236500,071.00,20.83,010.14,0,073.54
00474,000237000,071.00,20.84,000.79,0,073.75
00475,000237500,071.00,20.84,001.45,0,073.96
00476,000238000,070.75,20.84,012.86,0,074.17
00477,000238500,071.25,20.84,000.00,0,074.38
00478,000239000,071.25,20.84,002.67,0,074.58
00479,000239500,071.00,20.84,014.08,0,074.79
00480,000240000,071.00,20.84,004.75,0,075.00
00481,000240500,071.00,20.83,007.21,0,075.25
00482,000241000,071.00,20.83,008.00,0,075.50
00483,000241500,070.50,20.84,030.30,0,075.75
00484,000242000,071.00,20.83,000.00,0,076.00
00485,000242500,070.75,20.84,021.16,0,076.25
00486,000243000,070.75,20.84,011.97,0,076.50
00487,000243500,070.75,20.83,012.78,0,076.75
00488,000244000,070.75,20.84,013.59,0,077.00
00489,000244500,070.75,20.83,014.40,0,077.25
00490,000245000,070.75,20.83,015.22,0,077.50
00491,000245500,070.50,20.84,026.80,0,077.75
00492,000246000,071.00,20.84,000.00,0,078.00
00493,000246500,071.00,20.84,016.94,0,078.25
00494,000247000,071.00,20.84,017.76,0,078.50
00495,000247500,071.00,20.84,018.59,0,078.75
00496,000248000,070.75,20.84,030.17,0,079.00
00497,000248500,070.75,20.84,021.01,0,079.25
00498,000249000,070.75,20.84,021.84,0,079.50
00499,000249500,070.75,20.84,022.69,0,079.75
00500,000250000,070.75,20.84,023.53,0,080.00
00501,000250500,070.25,20.84,045.88,0,080.25
00502,000251000,070.25,20.84,026.73,0,080.50
00503,000251500,070.25,20.84,027.59,0,080.75
00504,000252000,070.75,20.84,006.94,0,081.00
00505,000252500,070.50,20.83,038.55,0,081.25
00506,000253000,070.50,20.83,029.41,0,081.50
00507,000253500,070.50,20.83,030.27,0,081.75
00508,000254000,070.75,20.83,020.38,0,082.00
00509,000254500,070.50,20.85,042.00,0,082.25
00510,000255000,070.50,20.85,032.87,0,082.50
00511,000255500,070.75,20.83,022.99,0,082.75
00512,000256000,070.25,20.85,055.37,0,083.00
00513,000256500,070.25,20.85,036.24,0,083.25
00514,000257000,070.75,20.84,015.62,0,083.50
00515,000257500,070.75,20.84,036.50,0,083.75
00516,000258000,070.25,20.84,058.89,0,084.00
00517,000258500,070.25,20.84,039.78,0,084.25
00518,000259000,070.50,20.84,029.92,0,084.50
00519,000259500,070.75,20.85,030.06,0,084.75
00520,000260000,070.75,20.84,040.95,0,085.00
00521,000260500,070.75,20.84,041.85,0,085.25
00522,000261000,070.75,20.84,042.74,0,085.50
00523,000261500,070.50,20.84,054.40,0,085.75
00524,000262000,071.00,20.85,023.80,0,086.00
00525,000262500,071.00,20.85,044.70,0,086.25
00526,000263000,071.00,20.84,045.61,0,086.50
00527,000263500,070.50,20.85,068.02,0,086.75
00528,000264000,071.25,20.85,016.67,0,087.00
00529,000264500,071.25,20.85,047.59,0,087.25
00530,000265000,071.00,20.84,059.25,0,087.50
00531,000265500,071.00,20.84,050.17,0,087.75
00532,000266000,071.00,20.84,051.09,0,088.00
00533,000266500,071.00,20.84,052.01,0,088.25
00534,000267000,071.00,20.84,052.94,0,088.50
00535,000267500,071.00,20.84,053.86,0,088.75
00536,000268000,070.50,20.84,076.30,0,089.00
00537,000268500,070.50,20.84,057.23,0,089.25
00538,000269000,071.25,20.85,025.92,0,089.50
00539,000269500,071.25,20.85,056.85,0,089.75
00540,000270000,071.50,20.85,047.04,0,090.00
00541,000270500,071.50,20.85,057.98,0,090.25
00542,000271000,071.50,20.85,058.91,0,090.50
00543,000271500,071.50,20.85,059.86,0,090.75
00544,000272000,071.50,20.85,060.80,0,091.00
00545,000272500,071.75,20.85,051.00,0,091.25
00546,000273000,071.50,20.85,072.70,0,091.50
00547,000273500,071.25,20.84,074.40,0,091.75
00548,000274000,071.25,20.84,065.36,0,092.00
00549,000274500,072.00,20.85,034.06,0,092.25
00550,000275000,071.50,20.85,086.52,0,092.50
00551,000275500,072.25,20.84,035.23,0,092.75
00552,000276000,072.25,20.84,066.19,0,093.00
00553,000276500,072.25,20.84,067.14,0,093.25
00554,000277000,072.50,20.84,057.35,0,093.50
00555,000277500,072.50,20.84,068.32,0,093.75
00556,000278000,072.50,20.84,069.28,0,094.00
00557,000278500,072.50,20.84,070.25,0,094.25
00558,000279000,072.50,20.85,071.22,0,094.50
00559,000279500,072.75,20.84,061.44,0,094.75
00560,000280000,072.75,20.84,072.41,0,095.00
00561,000280500,073.00,20.84,062.63,0,095.25
00562,000281000,072.75,20.84,084.36,0,095.50
00563,000281500,073.25,20.85,053.84,0,095.75
00564,000282000,073.25,20.85,074.81,0,096.00
00565,000282500,073.00,20.84,086.55,0,096.25
00566,000283000,073.50,20.84,056.03,0,096.50
00567,000283500,073.75,20.85,066.26,0,096.75
00568,000284000,073.75,20.85,077.24,0,097.00
00569,000284500,073.50,20.84,088.98,0,097.25
00570,000285000,073.50,20.85,079.97,0,097.50
00571,000285500,073.75,20.85,070.21,0,097.75
00572,000286000,073.75,20.85,081.20,0,098.00
00573,000286500,074.25,20.84,060.69,0,098.25
00574,000287000,074.50,20.84,070.93,0,098.50
00575,000287500,074.50,20.84,081.92,0,098.75
00576,000288000,074.00,20.85,100.00,0,099.00
00577,000288500,074.25,20.84,074.67,0,099.25
00578,000289000,075.00,20.85,053.42,0,099.50
00579,000289500,075.00,20.85,084.42,0,099.75
00580,000290000,075.25,20.84,074.66,0,100.00
00581,000290500,075.25,20.85,085.66,0,100.25
00582,000291000,075.75,20.84,065.16,0,100.50
