Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00136,000068000,054.00,14.03,000.00,0,050.00
00137,000068500,054.00,14.03,008.30,0,050.00
00138,000069000,054.00,14.03,008.26,0,050.00
00139,000069500,054.25,14.02,000.00,0,050.00
00140,000070000,054.25,14.02,007.43,0,050.00
00141,000070500,054.25,14.02,007.39,0,050.00
00142,000071000,054.25,14.02,007.34,0,050.00
00143,000071500,054.25,14.02,007.30,0,050.00
00144,000072000,054.75,14.01,000.00,0,050.00
00145,000072500,054.75,14.01,005.71,0,050.00
00146,000073000,056.00,14.02,000.00,0,050.00
00147,000073500,056.00,14.02,001.84,0,050.00
00148,000074000,056.25,14.03,000.00,0,050.00
00149,000074500,056.25,14.03,000.96,0,050.00
00150,000075000,056.25,14.03,000.90,0,050.00
00151,000075500,056.00,14.03,011.59,0,050.00
00152,000076000,056.00,14.03,001.53,0,050.00
00153,000076500,056.75,14.02,000.00,0,050.00
00154,000077000,056.75,14.02,000.00,0,050.00
00155,000077500,056.75,14.02,000.00,0,050.00
00156,000078000,056.75,14.02,000.00,0,050.00
00157,000078500,056.75,14.02,000.00,0,050.00
00158,000079000,056.50,14.03,009.62,0,050.00
00159,000079500,056.50,14.03,000.00,0,050.00
00160,000080000,056.50,14.02,000.00,0,050.00
00161,000080500,056.50,14.02,000.00,0,050.00
00162,000081000,056.50,14.02,000.00,0,050.00
00163,000081500,056.50,14.03,000.00,0,050.00
00164,000082000,056.50,14.03,000.00,0,050.00
00165,000082500,056.25,14.03,009.92,0,050.00
00166,000083000,056.25,14.03,000.00,0,050.00
00167,000083500,056.25,14.03,000.00,0,050.00
00168,000084000,057.50,14.04,000.00,0,050.00
00169,000084500,057.50,14.04,000.00,0,050.00
00170,000085000,057.00,14.04,017.33,0,050.00
00171,000085500,057.00,14.04,000.00,0,050.00
00172,000086000,057.00,14.04,000.00,0,050.00
00173,000086500,057.50,14.03,000.00,0,050.00
00174,000087000,057.50,14.03,000.00,0,050.00
00175,000087500,057.25,14.05,006.21,0,050.00
00176,000088000,057.25,14.05,000.00,0,050.00
00177,000088500,057.50,14.06,000.00,0,050.00
00178,000089000,057.50,14.06,000.00,0,050.00
00179,000089500,057.50,14.06,000.00,0,050.00
00180,000090000,057.75,14.07,000.00,0,050.00
00181,000090500,057.75,14.07,000.00,0,050.00
00182,000091000,057.50,14.09,004.94,0,050.00
00183,000091500,057.50,14.09,000.00,0,050.00
00184,000092000,057.50,14.09,000.00,0,050.00
00185,000092500,058.50,14.09,000.00,0,050.00
00186,000093000,058.50,14.09,000.00,0,050.00
00187,000093500,057.75,14.09,023.79,0,050.00
00188,000094000,057.75,14.09,000.00,0,050.00
00189,000094500,058.25,14.08,000.00,0,050.00
00190,000095000,058.25,14.08,000.00,0,050.00
00191,000095500,058.25,14.08,000.00,0,050.00
00192,000096000,058.50,14.10,000.00,0,050.00
00193,000096500,058.50,14.10,000.00,0,050.00
00194,000097000,058.50,14.10,000.00,0,050.00
00195,000097500,058.50,14.10,000.00,0,050.00
00196,000098000,058.50,14.10,000.00,0,050.00
00197,000098500,058.00,14.10,012.21,0,050.00
00198,000099000,058.00,14.10,000.00,0,050.00
00199,000099500,058.50,14.10,000.00,0,050.00
00200,000100000,058.50,14.10,000.00,0,050.00
00201,000100500,058.50,14.10,000.00,0,050.00
00202,000101000,058.50,14.10,000.00,0,050.00
00203,000101500,058.50,14.10,000.00,0,050.00
00204,000102000,058.50,14.11,000.00,0,050.00
00205,000102500,058.50,14.11,000.00,0,050.00
00206,000103000,058.50,14.10,000.00,0,050.00
00207,000103500,058.50,14.10,000.00,0,050.00
00208,000104000,058.50,14.10,000.00,0,050.00
00209,000104500,058.75,14.10,000.00,0,050.00
00210,000105000,058.75,14.10,000.00,0,050.00
00211,000105500,058.25,14.12,010.27,0,050.00
00212,000106000,058.25,14.12,000.00,0,050.00
00213,000106500,058.25,14.12,000.00,0,050.00
00214,000107000,058.75,14.11,000.00,0,050.00
00215,000107500,058.75,14.11,000.00,0,050.00
00216,000108000,058.75,14.12,000.00,0,050.00
00217,000108500,058.75,14.12,000.00,0,050.00
00218,000109000,058.50,14.14,000.00,0,050.00
00219,000109500,058.50,14.14,000.00,0,050.00
00220,000110000,058.50,14.14,000.00,0,050.00
00221,000110500,058.50,14.14,000.00,0,050.00
00222,000111000,058.50,14.14,000.00,0,050.00
00223,000111500,058.50,14.13,000.00,0,050.00
00224,000112000,058.50,14.13,000.00,0,050.00
00225,000112500,058.50,14.13,000.00,0,050.00
00226,000113000,059.25,14.14,000.00,0,050.00
00227,000113500,059.25,14.14,000.00,0,050.00
00228,000114000,059.25,14.12,000.00,0,050.00
00229,000114500,059.25,14.12,000.00,0,050.00
00230,000115000,059.25,14.12,000.00,0,050.00
00231,000115500,059.50,14.11,000.00,0,050.00
00232,000116000,059.50,14.11,000.00,0,050.00
00233,000116500,059.50,14.10,000.00,0,050.00
00234,000117000,059.50,14.10,000.00,0,050.00
00235,000117500,059.50,14.08,000.00,0,050.00
00236,000118000,059.50,14.08,000.00,0,050.00
00237,000118500,059.50,14.08,000.00,0,050.00
00238,000119000,059.75,14.08,000.00,0,050.00
00239,000119500,059.75,14.08,000.00,0,050.00
00240,000120000,059.75,14.07,000.00,0,050.00
00241,000120500,059.75,14.07,000.00,0,050.00
00242,000121000,059.75,14.07,000.00,0,050.00
00243,000121500,059.25,14.07,004.37,0,050.00
00244,000122000,059.25,14.07,000.00,0,050.00
00245,000122500,059.25,14.05,000.00,0,050.00
00246,000123000,059.25,14.05,000.00,0,050.00
00247,000123500,059.25,14.05,000.00,0,050.00
00248,000124000,059.00,14.05,000.00,0,050.00
00249,000124500,059.00,14.05,000.00,0,050.00
00250,000125000,059.00,14.04,000.00,0,050.00
00251,000125500,059.00,14.04,000.00,0,050.00
00252,000126000,059.00,14.04,000.00,0,050.00
00253,000126500,059.00,14.04,000.00,0,050.00
00254,000127000,059.00,14.04,000.00,0,050.00
00255,000127500,058.50,14.05,005.54,0,050.00
00256,000128000,058.50,14.05,000.00,0,050.00
00257,000128500,058.75,14.05,000.00,0,050.00
00258,000129000,058.75,14.05,000.00,0,050.00
00259,000129500,058.75,14.05,000.00,0,050.00
00260,000130000,058.75,14.05,000.00,0,050.00
00261,000130500,058.75,14.05,000.00,0,050.00
00262,000131000,058.00,14.06,016.43,0,050.00
00263,000131500,058.00,14.06,000.00,0,050.00
00264,000132000,057.25,14.06,018.53,0,050.00
00265,000132500,057.25,14.06,000.00,0,050.00
00266,000133000,057.25,14.06,000.00,0,050.00
00267,000133500,057.50,14.05,000.00,0,050.00
00268,000134000,057.50,14.05,000.00,0,050.00
00269,000134500,057.50,14.07,000.00,0,050.00
00270,000135000,057.50,14.07,000.00,0,050.00
00271,000135500,057.50,14.07,000.00,0,050.00
00272,000136000,057.25,14.07,000.00,0,050.00
00273,000136500,057.25,14.07,000.00,0,050.00
00274,000137000,056.50,14.06,020.05,0,050.00
00275,000137500,056.50,14.06,000.00,0,050.00
00276,000138000,056.50,14.06,000.00,0,050.00
00277,000138500,056.25,14.07,000.61,0,050.00
00278,000139000,056.25,14.07,000.00,0,050.00
00279,000139500,056.50,14.08,000.00,0,050.00
00280,000140000,056.50,14.08,000.00,0,050.00
00281,000140500,056.25,14.07,000.35,0,050.00
00282,000141000,056.25,14.07,000.00,0,050.00
00283,000141500,056.25,14.07,000.00,0,050.00
00284,000142000,056.25,14.07,000.00,0,050.00
00285,000142500,056.25,14.07,000.00,0,050.00
00286,000143000,055.75,14.07,011.54,0,050.00
00287,000143500,055.75,14.07,000.00,0,050.00
00288,000144000,055.75,14.07,000.00,0,050.00
00289,000144500,055.25,14.07,012.88,0,050.00
00290,000145000,055.25,14.07,000.00,0,050.00
00291,000145500,054.25,14.07,035.78,0,050.00
00292,000146000,054.25,14.07,000.00,0,050.00
00293,000146500,055.00,14.06,000.00,0,050.00
00294,000147000,055.00,14.06,000.00,0,050.00
00295,000147500,055.00,14.06,000.00,0,050.00
00296,000148000,054.75,14.08,004.04,0,050.00
00297,000148500,054.75,14.08,000.00,0,050.00
00298,000149000,054.50,14.08,004.70,0,050.00
00299,000149500,054.50,14.08,000.00,0,050.00
00300,000150000,054.50,14.08,000.00,0,050.00
00301,000150500,054.50,14.08,000.00,0,050.00
00302,000151000,054.50,14.08,000.00,0,050.00
00303,000151500,053.50,14.09,037.48,0,050.00
00304,000152000,053.50,14.09,000.00,0,050.00
00305,000152500,053.50,14.09,000.00,0,050.00
00306,000153000,054.00,14.09,000.00,0,050.00
00307,000153500,054.00,14.09,000.00,0,050.00
00308,000154000,054.00,14.11,000.00,0,050.00
00309,000154500,054.00,14.11,000.00,0,050.00
00310,000155000,054.00,14.13,000.00,0,050.00
00311,000155500,054.00,14.13,000.00,0,050.00
00312,000156000,054.00,14.13,000.00,0,050.00
00313,000156500,053.50,14.11,017.10,0,050.00
00314,000157000,053.50,14.11,000.00,0,050.00
00315,000157500,053.75,14.14,000.00,0,050.00
00316,000158000,053.75,14.14,000.00,0,050.00
00317,000158500,053.75,14.14,000.00,0,050.00
00318,000159000,053.50,14.15,006.92,0,050.00
00319,000159500,053.50,14.15,000.00,0,050.00
00320,000160000,053.25,14.15,007.60,0,050.00
00321,000160500,053.25,14.15,000.00,0,050.00
00322,000161000,053.50,14.15,000.00,0,050.00
00323,000161500,053.50,14.15,000.00,0,050.00
00324,000162000,053.50,14.15,000.00,0,050.00
00325,000162500,053.50,14.17,000.00,0,050.00
00326,000163000,053.50,14.17,000.00,0,050.00
00327,000163500,053.00,14.18,018.11,0,050.00
00328,000164000,053.00,14.18,000.00,0,050.00
00329,000164500,053.00,14.18,000.00,0,050.00
00330,000165000,053.00,14.17,000.00,0,050.00
00331,000165500,053.00,14.17,000.00,0,050.00
00332,000166000,053.25,14.18,000.00,0,050.00
00333,000166500,053.25,14.18,000.00,0,050.00
00334,000167000,053.25,14.18,000.00,0,050.00
00335,000167500,053.25,14.19,000.00,0,050.00
00336,000168000,053.25,14.19,000.00,0,050.00
00337,000168500,053.50,14.19,000.00,0,050.00
00338,000169000,053.50,14.19,000.00,0,050.00
00339,000169500,053.25,14.17,006.98,0,050.00
00340,000170000,053.25,14.17,000.00,0,050.00
00341,000170500,053.25,14.17,000.00,0,050.00
00342,000171000,052.75,14.16,018.38,0,050.00
00343,000171500,052.75,14.16,000.00,0,050.00
00344,000172000,053.00,14.16,000.00,0,050.00
00345,000172500,053.00,14.16,000.00,0,050.00
00346,000173000,053.00,14.16,000.00,0,050.00
00347,000173500,053.25,14.17,000.00,0,050.00
00348,000174000,053.25,14.17,000.00,0,050.00
00349,000174500,053.00,14.16,007.42,0,050.00
00350,000175000,053.00,14.16,000.00,0,050.00
00351,000175500,052.75,14.16,008.12,0,050.00
00352,000176000,052.75,14.16,000.00,0,050.00
00353,000176500,052.75,14.16,000.00,0,050.00
00354,000177000,052.25,14.16,019.54,0,050.00
00355,000177500,052.25,14.16,000.00,0,050.00
00356,000178000,052.00,14.16,010.25,0,050.00
00357,000178500,052.00,14.16,000.23,0,050.00
00358,000179000,052.00,14.16,000.21,0,050.00
00359,000179500,051.75,14.17,010.94,0,050.00
00360,000180000,051.75,14.17,000.92,0,050.00
00361,000180500,052.00,14.17,000.00,0,050.21
00362,000181000,052.00,14.17,009.72,0,050.42
00363,000181500,052.00,14.17,010.33,0,050.62
00364,000182000,052.25,14.18,000.19,0,050.83
00365,000182500,052.25,14.18,010.80,0,051.04
00366,000183000,052.25,14.19,011.42,0,051.25
00367,000183500,052.25,14.19,012.04,0,051.46
00368,000184000,051.75,14.20,034.16,0,051.67
00369,000184500,051.75,14.20,014.79,0,051.88
00370,000185000,051.75,14.20,015.42,0,052.08
00371,000185500,051.75,14.19,016.05,0,052.29
00372,000186000,051.75,14.19,016.68,0,052.50
00373,000186500,052.00,14.18,006.56,0,052.71
00374,000187000,052.00,14.18,017.19,0,052.92
00375,000187500,052.00,14.18,017.83,0,053.12
00376,000188000,052.00,14.20,018.47,0,053.33
00377,000188500,052.00,14.20,019.11,0,053.54
00378,000189000,051.50,14.20,041.26,0,053.75
00379,000189500,051.50,14.20,021.91,0,053.96
00380,000190000,051.50,14.20,022.56,0,054.17
00381,000190500,052.00,14.20,001.71,0,054.38
00382,000191000,052.00,14.20,022.36,0,054.58
00383,000191500,052.00,14.22,023.01,0,054.79
00384,000192000,052.00,14.22,023.67,0,055.00
00385,000192500,052.00,14.22,024.32,0,055.21
00386,000193000,052.00,14.22,024.98,0,055.42
00387,000193500,052.00,14.22,025.64,0,055.62
00388,000194000,052.00,14.25,026.31,0,055.83
00389,000194500,052.00,14.25,026.97,0,056.04
00390,000195000,052.00,14.25,027.64,0,056.25
00391,000195500,052.00,14.25,028.31,0,056.46
00392,000196000,052.00,14.25,028.98,0,056.67
00393,000196500,052.00,14.26,029.65,0,056.88
00394,000197000,052.00,14.26,030.33,0,057.08
00395,000197500,051.75,14.27,041.76,0,057.29
00396,000198000,051.75,14.27,032.44,0,057.50
00397,000198500,052.00,14.28,022.38,0,057.71
00398,000199000,052.00,14.28,033.06,0,057.92
00399,000199500,052.00,14.28,033.75,0,058.12
00400,000200000,052.25,14.28,023.68,0,058.33
00401,000200500,052.25,14.28,034.37,0,058.54
00402,000201000,051.75,14.29,056.56,0,058.75
00403,000201500,051.75,14.29,037.26,0,058.96
00404,000202000,051.75,14.29,037.96,0,059.17
00405,000202500,052.25,14.29,017.16,0,059.38
00406,000203000,052.25,14.29,037.86,0,059.58
00407,000203500,052.50,14.29,027.80,0,059.79
00408,000204000,052.50,14.29,038.50,0,060.00
00409,000204500,052.50,14.29,039.21,0,060.21
00410,000205000,052.75,14.29,029.16,0,060.42
00411,000205500,052.75,14.29,039.86,0,060.62
00412,000206000,053.00,14.30,029.81,0,060.83
00413,000206500,053.00,14.30,040.52,0,061.04
00414,000207000,053.25,14.29,030.47,0,061.25
00415,000207500,053.25,14.29,041.18,0,061.46
00416,000208000,053.25,14.29,041.89,0,061.67
00417,000208500,053.25,14.30,042.60,0,061.88
00418,000209000,053.25,14.30,043.32,0,062.08
00419,000209500,053.25,14.30,044.03,0,062.29
00420,000210000,053.25,14.30,044.75,0,062.50
00421,000210500,053.25,14.30,045.47,0,062.71
00422,000211000,053.50,14.32,035.44,0,062.92
00423,000211500,053.50,14.32,046.16,0,063.12
00424,000212000,054.00,14.32,025.38,0,063.33
00425,000212500,054.00,14.32,046.10,0,063.54
00426,000213000,054.00,14.33,046.82,0,063.75
00427,000213500,054.00,14.33,047.54,0,063.96
00428,000214000,054.00,14.33,048.27,0,064.17
00429,000214500,054.00,14.33,049.00,0,064.38
00430,000215000,054.00,14.33,049.73,0,064.58
00431,000215500,055.00,14.34,007.45,0,064.79
00432,000216000,055.00,14.34,048.18,0,065.00
00433,000216500,055.00,14.34,048.91,0,065.21
00434,000217000,054.50,14.35,071.14,0,065.42
00435,000217500,054.50,14.35,051.88,0,065.62
00436,000218000,054.50,14.33,052.61,0,065.83
00437,000218500,054.50,14.33,053.35,0,066.04
00438,000219000,054.50,14.33,054.10,0,066.25
00439,000219500,054.75,14.34,044.09,0,066.46
00440,000220000,054.75,14.34,054.83,0,066.67
00441,000220500,054.50,14.32,066.33,0,066.88
00442,000221000,054.50,14.32,057.08,0,067.08
00443,000221500,055.50,14.31,014.83,0,067.29
00444,000222000,055.50,14.31,055.57,0,067.50
00445,000222500,055.50,14.31,056.32,0,067.71
00446,000223000,055.25,14.32,067.82,0,067.92
00447,000223500,055.25,14.32,058.57,0,068.12
00448,000224000,056.00,14.32,027.07,0,068.33
00449,000224500,056.00,14.32,057.82,0,068.54
00450,000225000,056.00,14.32,058.57,0,068.75
00451,000225500,056.25,14.31,048.58,0,068.96
00452,000226000,056.25,14.31,059.33,0,069.17
00453,000226500,056.25,14.32,060.09,0,069.38
00454,000227000,056.25,14.32,060.85,0,069.58
00455,000227500,057.00,14.32,029.35,0,069.79
00456,000228000,057.00,14.32,060.10,0,070.00
00457,000228500,057.00,14.32,060.86,0,070.21
00458,000229000,058.00,14.33,018.61,0,070.42
00459,000229500,058.00,14.33,059.36,0,070.62
00460,000230000,058.00,14.32,060.11,0,070.83
00461,000230500,058.00,14.32,060.87,0,071.04
00462,000231000,058.00,14.32,061.63,0,071.25
00463,000231500,058.75,14.35,030.13,0,071.46
00464,000232000,058.75,14.35,060.88,0,071.67
00465,000232500,059.00,14.33,050.89,0,071.88
00466,000233000,059.00,14.33,061.64,0,072.08
00467,000233500,059.00,14.33,062.40,0,072.29
00468,000234000,059.75,14.35,030.90,0,072.50
00469,000234500,059.75,14.35,061.66,0,072.71
00470,000235000,060.75,14.34,019.40,0,072.92
00471,000235500,060.75,14.34,060.15,0,073.12
00472,000236000,060.75,14.34,060.90,0,073.33
00473,000236500,060.75,14.34,061.66,0,073.54
00474,000237000,060.75,14.34,062.41,0,073.75
00475,000237500,061.50,14.33,030.91,0,073.96
00476,000238000,061.50,14.33,061.66,0,074.17
00477,000238500,062.00,14.34,040.91,0,074.38
00478,000239000,062.00,14.34,061.66,0,074.58
00479,000239500,062.00,14.34,062.42,0,074.79
00480,000240000,063.00,14.34,020.16,0,075.00
00481,000240500,063.00,14.34,062.70,0,075.25
00482,000241000,063.00,14.34,063.58,0,075.50
00483,000241500,063.00,14.34,064.45,0,075.75
00484,000242000,063.00,14.34,065.33,0,076.00
00485,000242500,063.00,14.34,066.22,0,076.25
00486,000243000,063.00,14.34,067.10,0,076.50
00487,000243500,064.00,14.32,024.98,0,076.75
00488,000244000,064.00,14.32,065.86,0,077.00
00489,000244500,064.75,14.33,034.48,0,077.25
00490,000245000,064.75,14.33,065.36,0,077.50
00491,000245500,064.75,14.33,066.24,0,077.75
00492,000246000,065.00,14.31,056.37,0,078.00
00493,000246500,065.00,14.31,067.25,0,078.25
00494,000247000,065.50,14.32,046.63,0,078.50
00495,000247500,065.50,14.32,067.52,0,078.75
00496,000248000,065.50,14.32,068.40,0,079.00
00497,000248500,066.50,14.31,026.28,0,079.25
00498,000249000,066.50,14.31,067.16,0,079.50
00499,000249500,066.75,14.32,057.29,0,079.75
00500,000250000,066.75,14.32,068.17,0,080.00
00501,000250500,067.00,14.30,058.30,0,080.25
00502,000251000,067.00,14.30,069.19,0,080.50
00503,000251500,067.00,14.30,070.08,0,080.75
00504,000252000,068.25,14.30,017.20,0,081.00
00505,000252500,068.25,14.30,068.08,0,081.25
00506,000253000,068.25,14.29,068.97,0,081.50
00507,000253500,068.25,14.29,069.85,0,081.75
00508,000254000,068.25,14.29,070.74,0,082.00
00509,000254500,069.25,14.29,028.62,0,082.25
00510,000255000,069.25,14.29,069.50,0,082.50
00511,000255500,070.00,14.28,038.13,0,082.75
00512,000256000,070.00,14.28,069.01,0,083.00
00513,000256500,070.00,14.28,069.89,0,083.25
00514,000257000,070.50,14.28,049.27,0,083.50
00515,000257500,070.50,14.28,070.15,0,083.75
00516,000258000,070.50,14.28,071.04,0,084.00
00517,000258500,070.50,14.28,071.92,0,084.25
00518,000259000,072.00,14.26,008.30,0,084.50
00519,000259500,072.00,14.26,069.18,0,084.75
00520,000260000,072.00,14.26,070.06,0,085.00
00521,000260500,073.00,14.26,027.93,0,085.25
00522,000261000,073.00,14.26,068.81,0,085.50
00523,000261500,073.00,14.26,069.68,0,085.75
00524,000262000,073.00,14.26,070.56,0,086.00
00525,000262500,073.00,14.26,071.44,0,086.25
00526,000263000,073.50,14.25,050.83,0,086.50
00527,000263500,073.50,14.25,071.71,0,086.75
00528,000264000,073.75,14.24,061.84,0,087.00
00529,000264500,073.75,14.24,072.72,0,087.25
00530,000265000,075.00,14.25,019.85,0,087.50
00531,000265500,075.00,14.25,070.73,0,087.75
00532,000266000,075.00,14.25,071.61,0,088.00
00533,000266500,076.25,14.24,018.73,0,088.25
00534,000267000,076.25,14.24,069.60,0,088.50
00535,000267500,076.25,14.23,070.47,0,088.75
00536,000268000,076.25,14.23,071.35,0,089.00
00537,000268500,076.25,14.23,072.23,0,089.25
00538,000269000,077.00,14.22,040.86,0,089.50
00539,000269500,077.00,14.22,071.73,0,089.75
00540,000270000,077.00,14.21,072.62,0,090.00
00541,000270500,077.00,14.21,073.50,0,090.25
00542,000271000,077.00,14.21,074.38,0,090.50
00543,000271500,077.00,14.21,075.27,0,090.75
00544,000272000,077.00,14.21,076.16,0,091.00
00545,000272500,079.00,14.21,000.00,0,091.25
00546,000273000,079.00,14.21,071.91,0,091.50
00547,000273500,079.50,14.19,051.28,0,091.75
00548,000274000,079.50,14.19,072.16,0,092.00
00549,000274500,079.50,14.19,073.03,0,092.25
00550,000275000,080.00,14.19,052.41,0,092.50
00551,000275500,080.00,14.19,073.28,0,092.75
00552,000276000,080.25,14.19,063.41,0,093.00
