Sample time (ms): 500
Maximum runtime (s): 720
Index,Time (ms),Oven temperature (C),Ambient temperature (C),PWM controller (percent),Thermocouple open,Reference temperature (C)
00484,000242000,061.50,14.34,072.98,0,076.00
00485,000242500,062.25,14.35,041.62,0,076.25
00486,000243000,062.25,14.35,072.51,0,076.50
00487,000243500,062.75,14.36,051.90,0,076.75
00488,000244000,062.75,14.36,072.79,0,077.00
00489,000244500,062.75,14.36,073.69,0,077.25
00490,000245000,063.75,14.36,031.58,0,077.50
00491,000245500,063.75,14.36,072.47,0,077.75
00492,000246000,064.50,14.36,041.10,0,078.00
00493,000246500,064.50,14.36,071.99,0,078.25
00494,000247000,065.25,14.35,040.62,0,078.50
00495,000247500,065.25,14.35,071.50,0,078.75
00496,000248000,065.25,14.35,072.39,0,079.00
00497,000248500,066.00,14.37,041.03,0,079.25
00498,000249000,066.00,14.37,071.91,0,079.50
00499,000249500,066.50,14.38,051.29,0,079.75
00500,000250000,066.50,14.38,072.18,0,080.00
00501,000250500,066.50,14.38,073.06,0,080.25
00502,000251000,066.50,14.36,073.95,0,080.50
00503,000251500,066.50,14.36,074.85,0,080.75
00504,000252000,068.25,14.36,000.48,0,081.00
00505,000252500,068.25,14.36,071.36,0,081.25
00506,000253000,068.25,14.36,072.24,0,081.50
00507,000253500,069.50,14.38,019.36,0,081.75
00508,000254000,069.50,14.38,070.23,0,082.00
00509,000254500,069.75,14.39,060.36,0,082.25
00510,000255000,069.75,14.39,071.24,0,082.50
00511,000255500,071.50,14.39,000.00,0,082.75
00512,000256000,071.50,14.39,067.72,0,083.00
00513,000256500,071.50,14.39,068.58,0,083.25
00514,000257000,071.50,14.40,069.45,0,083.50
00515,000257500,071.50,14.40,070.33,0,083.75
00516,000258000,072.75,14.38,017.44,0,084.00
00517,000258500,072.75,14.38,068.30,0,084.25
00518,000259000,072.75,14.38,069.17,0,084.50
00519,000259500,073.50,14.38,037.78,0,084.75
00520,000260000,073.50,14.38,068.65,0,085.00
00521,000260500,074.75,14.38,015.75,0,085.25
00522,000261000,074.75,14.38,066.61,0,085.50
00523,000261500,074.75,14.38,067.47,0,085.75
00524,000262000,075.00,14.38,057.58,0,086.00
00525,000262500,075.00,14.38,068.44,0,086.25
00526,000263000,076.50,14.38,004.79,0,086.50
00527,000263500,076.50,14.38,065.64,0,086.75
00528,000264000,077.50,14.36,023.49,0,087.00
00529,000264500,077.50,14.36,064.34,0,087.25
00530,000265000,077.50,14.36,065.19,0,087.50
00531,000265500,077.75,14.36,055.29,0,087.75
00532,000266000,077.75,14.36,066.14,0,088.00
00533,000266500,079.25,14.35,002.48,0,088.25
00534,000267000,079.25,14.35,063.32,0,088.50
00535,000267500,079.25,14.35,064.17,0,088.75
00536,000268000,080.75,14.36,000.50,0,089.00
00537,000268500,080.75,14.36,061.34,0,089.25
00538,000269000,081.25,14.35,040.67,0,089.50
00539,000269500,081.25,14.35,061.50,0,089.75
00540,000270000,082.25,14.35,019.33,0,090.00
00541,000270500,082.25,14.35,060.16,0,090.25
00542,000271000,082.25,14.35,060.99,0,090.50
00543,000271500,083.00,14.34,029.57,0,090.75
00544,000272000,083.00,14.34,060.40,0,091.00
00545,000272500,083.00,14.35,061.23,0,091.25
00546,000273000,083.00,14.35,062.07,0,091.50
